eum/MOHalfCheetahDefault-v5,eum/MOHalfCheetahLight-v5,eum/MOHalfCheetahHeavy-v5,eum/MOHalfCheetahSlippery-v5,eum/MOHalfCheetahHard-v5,EUGR/MOHalfCheetahDefault-v5,EUGR/MOHalfCheetahLight-v5,EUGR/MOHalfCheetahHeavy-v5,EUGR/MOHalfCheetahSlippery-v5,EUGR/MOHalfCheetahHard-v5
6.67755555390485,-57.29666801698892,-103.47389025372632,-70.41500082565656,-94.02323522075297,0.021974784057028567,0,0,0,0
