normalized_hypervolume/MOLunarLanderDefault-v0,normalized_hypervolume/MOLunarLanderHighGravity-v0,normalized_hypervolume/MOLunarLanderWindy-v0,normalized_hypervolume/MOLunarLanderTurbulent-v0,normalized_hypervolume/MOLunarLanderHard-v0,normalized_hypervolume/MOLunarLanderLowMainEngine-v0,normalized_hypervolume/MOLunarLanderStartLow-v0,normalized_hypervolume/MOLunarLanderStartRight-v0,normalized_eum/MOLunarLanderDefault-v0,normalized_eum/MOLunarLanderHighGravity-v0,normalized_eum/MOLunarLanderWindy-v0,normalized_eum/MOLunarLanderTurbulent-v0,normalized_eum/MOLunarLanderHard-v0,normalized_eum/MOLunarLanderLowMainEngine-v0,normalized_eum/MOLunarLanderStartLow-v0,normalized_eum/MOLunarLanderStartRight-v0,NHGR/MOLunarLanderDefault-v0,NHGR/MOLunarLanderHighGravity-v0,NHGR/MOLunarLanderWindy-v0,NHGR/MOLunarLanderTurbulent-v0,NHGR/MOLunarLanderHard-v0,NHGR/MOLunarLanderLowMainEngine-v0,NHGR/MOLunarLanderStartLow-v0,NHGR/MOLunarLanderStartRight-v0
0.3321863590851289,0.2770121719870528,0.4011328178392689,0.4741373779711448,0.3888153323954041,0.454612644234134,0.3998622174861784,0.3413307025275114,0.8118447711248454,0.8574497452849328,0.8403964512460707,0.8567828494165621,0.8279225744124183,0.8421015250189628,0.8468304787557049,0.8062871352620501,0.6158699294042091,0.6693951277351057,0.6574312092072809,0.750389099353862,0.6960675168769379,0.9415278401390835,0.6650283434834031,0.6359765271284938
