eum/MOHumanoidDefault-v5,eum/MOHumanoidLight-v5,eum/MOHumanoidHeavy-v5,eum/MOHumanoidLowDamping-v5,eum/MOHumanoidHard-v5,EUGR/MOHumanoidDefault-v5,EUGR/MOHumanoidLight-v5,EUGR/MOHumanoidHeavy-v5,EUGR/MOHumanoidLowDamping-v5,EUGR/MOHumanoidHard-v5
80.16145826350494,83.20897143594858,81.70672782359624,75.39017149562477,85.8626822599699,0.3150033873272971,0.256007405835746,0.49696739427431474,0.30497205252600534,0.4309594149499894
