eum/MOHumanoidDefault-v5,eum/MOHumanoidLight-v5,eum/MOHumanoidHeavy-v5,eum/MOHumanoidLowDamping-v5,eum/MOHumanoidHard-v5,EUGR/MOHumanoidDefault-v5,EUGR/MOHumanoidLight-v5,EUGR/MOHumanoidHeavy-v5,EUGR/MOHumanoidLowDamping-v5,EUGR/MOHumanoidHard-v5
97.22952261807364,83.07542961365827,97.69655480447642,93.05303184328626,83.77161422664821,0.382074249101492,0.25559654033764956,0.5942228206174353,0.3764227292766098,0.4204639886187639
