"objective_1","objective_2","objective_3"
"23.18367667120765","5.3867403375625145","79.84486399541493"
"23.340748666290892","3.9979297616227996","84.79542305550422"
"22.707891441881657","6.360779074952006","70.83744452148676"
"23.158056296844734","5.308240231563104","83.84449735234375"
"23.239600317989243","5.3180718985095154","83.01707535001333"
"24.529062733519822","5.355250167893246","80.58148153801449"
