normalized_hypervolume/MOHopperDefault-v5,normalized_hypervolume/MOHopperLight-v5,normalized_hypervolume/MOHopperHeavy-v5,normalized_hypervolume/MOHopperSlippery-v5,normalized_hypervolume/MOHopperLowDamping-v5,normalized_hypervolume/MOHopperHard-v5,normalized_eum/MOHopperDefault-v5,normalized_eum/MOHopperLight-v5,normalized_eum/MOHopperHeavy-v5,normalized_eum/MOHopperSlippery-v5,normalized_eum/MOHopperLowDamping-v5,normalized_eum/MOHopperHard-v5,NHGR/MOHopperDefault-v5,NHGR/MOHopperLight-v5,NHGR/MOHopperHeavy-v5,NHGR/MOHopperSlippery-v5,NHGR/MOHopperLowDamping-v5,NHGR/MOHopperHard-v5
0.4943921196448014,0.2620400942816097,0.5461617249158093,0.5469428523614644,0.4541916499531664,0.3784385789327159,0.7593300637851003,0.6372057868714598,0.7827590175784274,0.7857113738627624,0.7423447206582954,0.7143813122900576,0.713147456984254,0.3608290099800399,0.7915916100116758,0.8149411376768882,0.7358711077700711,0.5404172631875771
