eum/MOHopperDefault-v5,eum/MOHopperLight-v5,eum/MOHopperHeavy-v5,eum/MOHopperSlippery-v5,eum/MOHopperLowDamping-v5,eum/MOHopperHard-v5,EUGR/MOHopperDefault-v5,EUGR/MOHopperLight-v5,EUGR/MOHopperHeavy-v5,EUGR/MOHopperSlippery-v5,EUGR/MOHopperLowDamping-v5,EUGR/MOHopperHard-v5
135.8642345508874,116.44322492489415,132.0547607992645,141.36520101594294,138.69470585723994,120.57894886507242,0.7413310491754398,0.49229501969433087,0.8611556197397154,0.8436653838750595,0.7627079945081178,0.6801662586498995
