metric,score
hypervolume/MOHopperDefault-v5,15639960.748192348
hypervolume/MOHopperLight-v5,13627805.381113196
hypervolume/MOHopperHeavy-v5,14817866.2995952
hypervolume/MOHopperSlippery-v5,14126848.682325983
hypervolume/MOHopperLowDamping-v5,15835362.318840286
hypervolume/MOHopperHard-v5,11744649.439245593
normalized_hypervolume/MOHopperDefault-v5,0.3275758547181418
normalized_hypervolume/MOHopperLight-v5,0.181603213201301
normalized_hypervolume/MOHopperHeavy-v5,0.5180585883438701
normalized_hypervolume/MOHopperSlippery-v5,0.4259507900011005
normalized_hypervolume/MOHopperLowDamping-v5,0.3322987839408948
normalized_hypervolume/MOHopperHard-v5,0.3470447704468238
eum/MOHopperDefault-v5,153.06506055228164
eum/MOHopperLight-v5,138.30774998027388
eum/MOHopperHeavy-v5,145.2522225422819
eum/MOHopperSlippery-v5,146.31518593469917
eum/MOHopperLowDamping-v5,154.44873725415275
eum/MOHopperHard-v5,127.58253738863468
NHGR/MOHopperDefault-v5,0.49298248443585685
NHGR/MOHopperLight-v5,0.23160411747457912
NHGR/MOHopperHeavy-v5,0.7415735909111795
NHGR/MOHopperSlippery-v5,0.5825342789469051
NHGR/MOHopperLowDamping-v5,0.5208552007289496
NHGR/MOHopperHard-v5,0.44844475135269946
EUGR/MOHopperDefault-v5,0.8026077246616417
EUGR/MOHopperLight-v5,0.5568729107949486
EUGR/MOHopperHeavy-v5,0.9260420228905697
EUGR/MOHopperSlippery-v5,0.8165757748719894
EUGR/MOHopperLowDamping-v5,0.8179759344946101
EUGR/MOHopperHard-v5,0.6981115869698743
