metric,score
hypervolume/MOSuperMarioBros-1-2-v2,1454866.9161362296
hypervolume/MOSuperMarioBros-3-2-v2,1563984.715812955
hypervolume/MOSuperMarioBros-3-3-v2,1240195.8660822636
hypervolume/MOSuperMarioBros-4-3-v2,1329429.694143246
hypervolume/MOSuperMarioBros-5-2-v2,1550005.754555513
hypervolume/MOSuperMarioBros-5-3-v2,1267263.7976426105
hypervolume/MOSuperMarioBros-7-3-v2,1575179.7553051363
hypervolume/MOSuperMarioBros-8-1-v2,1400174.52091438
normalized_hypervolume/MOSuperMarioBros-1-2-v2,0.0389279761841287
normalized_hypervolume/MOSuperMarioBros-3-2-v2,0.0064016273033905
normalized_hypervolume/MOSuperMarioBros-3-3-v2,0.0004907120029706
normalized_hypervolume/MOSuperMarioBros-4-3-v2,0.0256605298626677
normalized_hypervolume/MOSuperMarioBros-5-2-v2,0.2742189106582062
normalized_hypervolume/MOSuperMarioBros-5-3-v2,0.128951324486717
normalized_hypervolume/MOSuperMarioBros-7-3-v2,0.2646425302926058
normalized_hypervolume/MOSuperMarioBros-8-1-v2,0.0147589080714943
eum/MOSuperMarioBros-1-2-v2,11.648868713534371
eum/MOSuperMarioBros-3-2-v2,16.73222588586104
eum/MOSuperMarioBros-3-3-v2,7.592219214769141
eum/MOSuperMarioBros-4-3-v2,9.064684397061598
eum/MOSuperMarioBros-5-2-v2,15.93950982623888
eum/MOSuperMarioBros-5-3-v2,7.679665828437015
eum/MOSuperMarioBros-7-3-v2,15.326035481326398
eum/MOSuperMarioBros-8-1-v2,12.193079867396635
NHGR/MOSuperMarioBros-1-2-v2,0.042284212008968355
NHGR/MOSuperMarioBros-3-2-v2,0.0075686067915825325
NHGR/MOSuperMarioBros-3-3-v2,0.0005404969544208579
NHGR/MOSuperMarioBros-4-3-v2,0.030398395518229458
NHGR/MOSuperMarioBros-5-2-v2,0.334294967216795
NHGR/MOSuperMarioBros-5-3-v2,0.14916862404220643
NHGR/MOSuperMarioBros-7-3-v2,0.48960112209018497
NHGR/MOSuperMarioBros-8-1-v2,0.019949336114242634
EUGR/MOSuperMarioBros-1-2-v2,0.30222689775312456
EUGR/MOSuperMarioBros-3-2-v2,0.3749796377878887
EUGR/MOSuperMarioBros-3-3-v2,0.3319835128205905
EUGR/MOSuperMarioBros-4-3-v2,0.35780872629801763
EUGR/MOSuperMarioBros-5-2-v2,0.7241419725887461
EUGR/MOSuperMarioBros-5-3-v2,0.5872594742354312
EUGR/MOSuperMarioBros-7-3-v2,0.7719814755842896
EUGR/MOSuperMarioBros-8-1-v2,0.19811250351778278
