eum/MOHopperDefault-v5,eum/MOHopperLight-v5,eum/MOHopperHeavy-v5,eum/MOHopperSlippery-v5,eum/MOHopperLowDamping-v5,eum/MOHopperHard-v5,EUGR/MOHopperDefault-v5,EUGR/MOHopperLight-v5,EUGR/MOHopperHeavy-v5,EUGR/MOHopperSlippery-v5,EUGR/MOHopperLowDamping-v5,EUGR/MOHopperHard-v5
161.7346428113293,146.23057032240405,143.13647247668453,156.41381026441883,168.82332335880838,135.57195858685466,0.882490618959989,0.6182290257180162,0.9334216874648454,0.933475256511037,0.9283908681974448,0.76473939039761
