normalized_hypervolume/MOHalfCheetahDefault-v5,normalized_hypervolume/MOHalfCheetahLight-v5,normalized_hypervolume/MOHalfCheetahHeavy-v5,normalized_hypervolume/MOHalfCheetahSlippery-v5,normalized_hypervolume/MOHalfCheetahHard-v5,normalized_eum/MOHalfCheetahDefault-v5,normalized_eum/MOHalfCheetahLight-v5,normalized_eum/MOHalfCheetahHeavy-v5,normalized_eum/MOHalfCheetahSlippery-v5,normalized_eum/MOHalfCheetahHard-v5,NHGR/MOHalfCheetahDefault-v5,NHGR/MOHalfCheetahLight-v5,NHGR/MOHalfCheetahHeavy-v5,NHGR/MOHalfCheetahSlippery-v5,NHGR/MOHalfCheetahHard-v5
0.0113918669393148,0.0112297783555117,0.0568357414977786,0.043219565086107,0.017669362956004,0.2227333436401291,0.1509264100870169,0.3503773837711503,0.2050626406815867,0.2814070308107316,0.018408287991480088,0.016115461508189065,0.07966738834514414,0.07873255946303236,0.038887566903462206
