eum/MOLunarLanderDefault-v0,eum/MOLunarLanderHighGravity-v0,eum/MOLunarLanderWindy-v0,eum/MOLunarLanderTurbulent-v0,eum/MOLunarLanderHard-v0,eum/MOLunarLanderLowMainEngine-v0,eum/MOLunarLanderStartLow-v0,eum/MOLunarLanderStartRight-v0,EUGR/MOLunarLanderDefault-v0,EUGR/MOLunarLanderHighGravity-v0,EUGR/MOLunarLanderWindy-v0,EUGR/MOLunarLanderTurbulent-v0,EUGR/MOLunarLanderHard-v0,EUGR/MOLunarLanderLowMainEngine-v0,EUGR/MOLunarLanderStartLow-v0,EUGR/MOLunarLanderStartRight-v0
17.41489035424326,13.419565170006278,15.537717352727244,14.49747711872663,9.971164970885257,15.523299880698184,14.075741862076296,18.49312122047658,0.8262252541911311,0.7527660126294632,0.7807780257620902,1.1010374493783524,0.9056160667243113,0.9651626860588927,0.6297748811037701,0.702272220312122
