eum/MOLavaGridCheckerBoard-v0,eum/MOLavaGridSmiley-v0,eum/MOLavaGridSnake-v0,eum/MOLavaGridIslands-v0,eum/MOLavaGridLabyrinth-v0,eum/MOLavaGridMaze-v0,eum/MOLavaGridCorridor-v0,eum/MOLavaGridRoom-v0,EUGR/MOLavaGridCheckerBoard-v0,EUGR/MOLavaGridSmiley-v0,EUGR/MOLavaGridSnake-v0,EUGR/MOLavaGridIslands-v0,EUGR/MOLavaGridLabyrinth-v0,EUGR/MOLavaGridMaze-v0,EUGR/MOLavaGridCorridor-v0,EUGR/MOLavaGridRoom-v0
63.13378422264318,192.23011532902729,156.42532843951554,70.38854964015798,221.03394142028952,92.20929553707587,175.2778983424271,94.46264714742976,0.38822050461449925,0.7966043946810596,0.7009217246399047,0.43296241791159473,0.9610423310520688,0.4480395375913208,0.7585221010988384,0.42211950384506397
