eum/MOLavaGridCheckerBoard-v0,eum/MOLavaGridSmiley-v0,eum/MOLavaGridSnake-v0,eum/MOLavaGridIslands-v0,eum/MOLavaGridLabyrinth-v0,eum/MOLavaGridMaze-v0,eum/MOLavaGridCorridor-v0,eum/MOLavaGridRoom-v0
47.29056519309658,186.8291571446112,217.08062884085493,93.52604996377866,212.9705863336881,192.90549436636374,193.59410491481364,169.412420196365
