eum/MOHopperDefault-v5,eum/MOHopperLight-v5,eum/MOHopperHeavy-v5,eum/MOHopperSlippery-v5,eum/MOHopperLowDamping-v5,eum/MOHopperHard-v5,EUGR/MOHopperDefault-v5,EUGR/MOHopperLight-v5,EUGR/MOHopperHeavy-v5,EUGR/MOHopperSlippery-v5,EUGR/MOHopperLowDamping-v5,EUGR/MOHopperHard-v5
134.85442593973602,132.99865088315423,128.7589416611103,137.21544624279397,133.10646731473432,117.17927784512818,0.7358211187684727,0.5622875310957157,0.8396629211403704,0.818899710084653,0.7319772309563024,0.6609892668114364
