eum/MOHopperDefault-v5,eum/MOHopperLight-v5,eum/MOHopperHeavy-v5,eum/MOHopperSlippery-v5,eum/MOHopperLowDamping-v5,eum/MOHopperHard-v5,EUGR/MOHopperDefault-v5,EUGR/MOHopperLight-v5,EUGR/MOHopperHeavy-v5,EUGR/MOHopperSlippery-v5,EUGR/MOHopperLowDamping-v5,EUGR/MOHopperHard-v5
100.27181965067966,106.2459020614893,95.24013021410194,93.96387207151768,100.09137840613288,88.32538853316673,0.5471242193362308,0.4491830974411702,0.621080019093662,0.5607749688883019,0.5504211139124005,0.4982291654377217
