normalized_hypervolume/MOHopperDefault-v5,normalized_hypervolume/MOHopperLight-v5,normalized_hypervolume/MOHopperHeavy-v5,normalized_hypervolume/MOHopperSlippery-v5,normalized_hypervolume/MOHopperLowDamping-v5,normalized_hypervolume/MOHopperHard-v5,normalized_eum/MOHopperDefault-v5,normalized_eum/MOHopperLight-v5,normalized_eum/MOHopperHeavy-v5,normalized_eum/MOHopperSlippery-v5,normalized_eum/MOHopperLowDamping-v5,normalized_eum/MOHopperHard-v5,NHGR/MOHopperDefault-v5,NHGR/MOHopperLight-v5,NHGR/MOHopperHeavy-v5,NHGR/MOHopperSlippery-v5,NHGR/MOHopperLowDamping-v5,NHGR/MOHopperHard-v5
0.3490822155168925,0.2069778291555329,0.3299049948289543,0.3463701333526958,0.3323832084359587,0.2310810472968884,0.7032201298361752,0.6130284382173279,0.6867121307186018,0.6969948367014349,0.686100047259169,0.6276767477000575,0.5035417928043806,0.2850083128948491,0.47815512163142104,0.5160891477290821,0.5385198072689364,0.32998799305000676
