eum/MOHopperDefault-v5,eum/MOHopperLight-v5,eum/MOHopperHeavy-v5,eum/MOHopperSlippery-v5,eum/MOHopperLowDamping-v5,eum/MOHopperHard-v5,EUGR/MOHopperDefault-v5,EUGR/MOHopperLight-v5,EUGR/MOHopperHeavy-v5,EUGR/MOHopperSlippery-v5,EUGR/MOHopperLowDamping-v5,EUGR/MOHopperHard-v5
118.31478817760429,122.40626923676471,60.345944280540465,75.75910265515648,126.06025593005012,51.598505081979575,0.6455740640103611,0.5175053916918767,0.39352802376191653,0.45212918005460456,0.6932288034595493,0.2910587833437637
