eum/MOHopperDefault-v5,eum/MOHopperLight-v5,eum/MOHopperHeavy-v5,eum/MOHopperSlippery-v5,eum/MOHopperLowDamping-v5,eum/MOHopperHard-v5,EUGR/MOHopperDefault-v5,EUGR/MOHopperLight-v5,EUGR/MOHopperHeavy-v5,EUGR/MOHopperSlippery-v5,EUGR/MOHopperLowDamping-v5,EUGR/MOHopperHard-v5
116.0482463377964,130.9666353504746,73.28722709631558,77.86575762402853,122.48912238272987,60.52268594857861,0.6332068810967778,0.5536966394631203,0.4779207283944012,0.4647016650808544,0.673590475600079,0.3413986375942923
