objective_1,objective_2,objective_3
161.25529347538637,250.27457125324364,-17.069562282975696
166.43628458753906,171.80181918481802,26.35964095373049
164.33066772701326,166.4760792890251,28.858710045302683
98.72249064885304,61.411958690969186,95.87819597608662
99.13598473426464,61.28227119141169,95.65036989036282
169.35637026452605,242.13394822174965,-24.392700257466604
166.61140941580138,234.75300028482812,-15.732895976415117
170.22186582393385,223.20553802537248,-21.053427191366357
175.34445565007627,165.5434623596005,13.131850298583837
173.60414712006846,157.59946149210737,17.248086823388803
173.5429717147102,145.6486528771699,25.30522133671184
169.4330193065107,126.4447728606562,27.350440132635413
110.68883408530505,57.87325983653803,90.56108784835912
103.02608681210889,62.22436789240917,89.97829423229147
125.06584906876864,29.227550964585134,91.31587202640368
145.01376898952853,302.52209671890404,46.83824544943263
133.7079015202156,282.47524882651186,55.87320489025768
148.33572642093108,298.2017978822999,40.32068552501828
132.42241556200193,291.7020061744964,51.425818136706134
141.41872274134462,309.2468425180923,46.016330412218146
138.55175945974892,312.916267205898,48.66653682620151
143.41288242835677,58.09184605675421,88.06428468779025
143.22723193728234,305.8850372921467,51.37333813814261
150.39527142558413,310.83161747265996,10.99673187794101
137.15146277671374,310.8917480267034,51.34624823672459
143.18722466038523,310.67591853017075,44.27574434790965
143.0995252687353,57.999478496130145,88.39407171300172
140.3062373251208,313.6557500767922,37.88688040619848
137.91617094055377,42.18402485520794,90.58303959777088
166.1078897366921,173.60965767325737,21.675745135796507
140.21446899881508,60.90328859988734,89.7675720881612
160.0178153978195,169.70768644249196,30.99787385856689
143.30191947021376,64.48683511471275,88.30252151688212
172.60678388675055,202.52564975012987,9.621931671329852
156.3313029304433,317.04032707169716,-22.2720348108542
165.2293753340297,182.0464868813021,22.282800487096363
153.63554046165518,316.77119066679853,-21.137763527187865
154.48122182239604,313.6595744804278,-5.917115371943332
152.73857835239323,65.73416991309466,86.58156966488342
141.57110098735575,48.86988030087346,90.42958695986442
140.37982482236112,58.17590006017406,90.02310088345682
136.791231720507,55.45006685512332,90.91753855660802
137.73327810195528,53.18909271667804,90.44055810299687
154.14248012284102,322.1535784951696,-26.097223281261552
129.8606822856491,291.62313341607904,53.88473576509161
138.48884565492213,82.88200031055784,87.76922617442246
141.22625469548075,84.10370090637599,87.61439349395017
153.83449989495907,314.2182314055911,-20.69220014375693
142.45137595536653,86.72351964723163,86.50197782692162
131.62077127939605,58.8977476614348,89.94160655464536
135.1463963138,65.79022306598206,88.80036745980821
146.17231130196888,320.059038676541,3.5905456471109964
148.9723882541075,108.5258374217919,85.78521907954716
145.82865818364857,325.2004674711413,0.0549416386494527
159.8301288489747,123.17135880505036,81.34866667431957
135.64605392611338,315.05468885084093,45.43552860876275
156.64547392509849,119.98087138038676,83.20051975428174
139.8519200666827,321.18321075774537,45.04798533258722
158.46314934201897,124.0933298710902,82.49012885801328
151.9526624230081,321.7626627699198,-11.285874557232324
157.39660576628862,126.5652922312993,80.67839409090872
157.44686405715038,121.69264211046595,82.64690594948722
156.80142598016877,117.36145668484488,83.25397574860654
163.9145696097985,210.6902858908276,10.45611368276756
150.15792032141448,85.2346261947445,87.4969680670459
148.29128119957264,323.1822523519938,-2.1721423313100936
155.20782818454367,75.96063662689609,85.97772805260502
153.5224803539386,101.9666134833222,86.45440201073507
154.3734907887168,116.28690748817662,85.23793987753804
155.19406817921117,113.42133933310656,85.54966759057909
156.0118305959501,108.66828697661946,84.88920277236366
157.88601962640436,105.39551984459312,84.57777966711956
142.08829914160378,332.34322009348034,-10.707970966030922
160.5712495831152,115.271800365798,79.64581113640634
131.68654000881483,298.5736629831893,52.29619413375378
142.21195909889988,327.07397799206655,0.1986727129756881
146.0640914454731,328.77092215291367,-3.637586066995605
154.7650404286129,116.15809636557276,84.73364806040809
158.74441033274584,121.64333836504518,82.36624548975458
117.97091515926512,-4.468837977343355,94.8872125287938
117.74372459859296,-1.3007785335066728,94.92097039833486
118.80099118403086,-9.440931004935312,94.94539185569252
164.3718879353255,183.7301336515411,25.937853526856088
118.90944506880624,-13.11288150797433,94.67956801430894
164.10674068171647,170.14729857970474,29.86233761809791
156.99866824885248,114.89379157665115,82.85882744446826
149.85346669408318,324.5069657326221,-28.692067046869926
173.55116330645978,201.7472792255576,10.988133280525895
174.12242248499146,192.8828095102314,12.550762097100082
149.2388847091473,334.14657656540413,-16.448848000748757
143.26646770612084,336.9540891903004,-16.50017081579837
149.61089099330033,328.8317748787231,-16.460279191487516
154.505502846092,303.89288609117284,-18.860623560167728
139.9830122363334,317.3598176966237,29.56365699657918
141.0156851128413,333.5668898369725,-16.27980252821492
140.42466232916436,312.44306755311055,36.01045563594886
176.7733503797402,204.44706612102163,9.00506494252852
133.06341691406365,302.01602548723895,51.37529729895608
130.6014984483542,304.2612133939547,53.28353861422655
134.62428966926743,316.02930763832654,45.622389133611385
157.83257161284322,101.90043663544417,84.91967914464355
173.1135326375564,165.50829765404342,17.881248222460272
173.74229865397015,168.41669534759362,16.236919184131086
158.15097346112694,114.40225178407054,83.12646415802358
173.0872713793069,185.467016799145,13.131823455894846
160.32656277072965,109.10958131092356,83.16222307867334
159.64200893288944,115.15275795405388,82.6352014829826
173.0685750488968,189.29825913435403,20.76318188179415
172.7169219547262,189.65177677291044,19.836417481874985
169.77278553011516,197.08137695118057,19.972040976968856
158.479246077996,113.82489032715296,83.64949778940974
157.50530824872354,304.0569493704409,-32.889405847898594
176.61267428472638,210.32948830404348,3.623895009858339
158.28095613966798,125.7875673186862,77.0841157673688
158.52849566424388,132.3414455487395,70.81841891836848
157.46699140498094,129.33058830951038,73.92437786914464
156.9424432033799,131.08516009546454,77.25199150685371
159.32787812712436,112.1092510982745,84.14412494714209
158.38784239877955,114.2276781406731,83.9604502446672
158.97859345468655,112.75396135933347,83.5448592604439
148.6754897733869,338.15651859086694,-29.349835254904225
158.48107082607262,109.30566503380368,84.17453922316115
148.87255420211173,339.3012592365946,-33.96680963457194
138.92864551459206,321.88355261694596,39.474893593543634
141.92606694051332,311.55660196518875,37.168548595151144
146.26481848293892,338.3166817671469,-28.82733111617703
118.02098857458222,100.67776590404029,88.5853401008615
123.99932987358916,114.8476199058754,86.41250243165487
132.68040238990503,146.1514567388993,82.82533120369172
139.5124805855725,161.38382922087402,73.59095677045153
138.7619560525447,152.09582454570335,79.94955293563581
135.24546876582318,142.0127809647471,83.04958088234525
131.14793467431883,128.57671888489276,85.06595466646358
124.7593777406524,113.83156302828792,87.37740633564172
150.88349649719893,199.8476947069401,53.54139654859129
150.5860651519528,185.67534442656975,61.835170945175946
141.8323596013419,158.16273866201445,77.2384384517587
140.86869809106574,146.9940190353569,81.00126270378205
136.10936210979708,136.47424039072502,83.02410221182473
131.23796294003333,125.08797763502773,85.55978417749648
110.22994464013536,59.921002262323235,95.186333652919
151.73668405598875,199.84348160741357,55.0950187224574
154.10810875880708,184.74256690237704,61.442495781529125
144.20411169564397,155.72822919388346,78.3094367113512
148.2496836113991,172.447871324289,71.02732179039128
141.10685868863075,141.70794225702338,81.73014965485145
135.04389913290433,132.4129776963986,83.90991488054132
130.44401265490015,120.47705879332132,86.07984891329579
102.72651623281418,62.08231958755168,95.54358897060813
152.0075440512068,227.21506676013888,30.700937187809245
154.28607394892168,215.86880693378552,42.01682444564589
154.09119572011332,198.6060894989947,54.14535173679271
149.33855152645847,182.40940924199532,65.29087680365348
147.14732677252033,165.96764215350123,73.0193014558417
144.2928620851031,148.87460351290284,79.52216770081577
139.23337231565455,136.31443186069265,82.40884506435214
133.6062558326521,126.134430738226,84.77901976570502
124.72114329049435,104.81242542119034,88.05492345184685
157.44034859160894,225.61189761515124,32.89672989890168
155.8598313496099,211.97828895857165,43.91523611580642
149.86060070158345,175.9413548867764,65.03452760297259
145.9732739834013,158.55822662077625,74.44902990840178
142.57576617599116,141.0221749950768,79.9826141904894
138.21123437165153,130.83592659525675,82.61676161734104
132.65168086795455,118.4372818752956,85.8574627111313
98.25881057884688,62.04763583094427,96.64330090777658
159.0466470014304,221.6179559392353,33.38339465394948
155.76023403617728,208.35100397337663,43.92363175034467
151.0923146117537,188.30557648175892,55.29308870099069
144.68845312132035,150.23950702281437,75.04275776754585
141.4214514308187,137.6733135816725,80.01278801196494
135.82584865222162,122.8260472647824,84.08712472569896
127.9001356175424,104.10176478553912,88.40998982254897
157.45080442010075,215.81860057446104,36.72534108683975
153.83227426742232,200.72775000770633,46.77563179880537
133.157427501621,114.54203801774057,85.57525220822572
95.76471283780847,62.695638618217345,92.32483730406118
95.58638866204151,62.64214893262275,93.12739638853355
94.9857813271301,62.95471399050621,92.84655022798688
95.67847035139978,62.53274615683282,92.33892885770426
142.94137299165718,253.898188551116,58.80004606530761
143.48920012345357,231.50331607172788,62.954589697878816
143.4176775891768,228.24744581611716,63.78927114622544
139.5461739733667,206.62899217657528,66.22177138002816
145.30989933205635,237.09320589594304,61.01655288665588
143.32636602086737,239.69507017109572,60.88581987863153
143.94627489547807,261.7669846151075,49.4440842168218
144.6910460819175,269.19473299851353,47.40101489877577
142.50953263299257,291.4524021446402,53.133288897036586
139.75829426030882,260.03564237151176,57.273949545509105
137.7262429669281,264.75927661343667,54.474501090765955
139.3398753591464,262.12574914411624,56.379209026230626
146.9496003290842,301.80589039163897,42.166771126767806
169.87382477273545,96.4274770137684,47.628630831757015
145.9003580530419,283.5364350423867,45.072672839291194
147.14903798102145,308.7147514645282,15.881717417407913
146.2815907952366,305.622466062905,19.21221143303632
146.88382100484523,302.8568884876883,20.50291402760931
146.76749402917753,289.5612305355159,43.23207609296989
156.09128874316593,286.68043729022355,-15.926340049023771
146.77047290511473,303.65761392345485,38.48938707850737
143.8197402268403,304.1614354989409,40.87056754899697
167.10919892938787,213.51459728010948,-9.268349550874383
162.8864401289999,114.39651108744845,69.8901828519189
