objective_1,objective_2,objective_3
145.56872749785666,148.56493095343194,69.92511676313431
88.25142990010015,64.22622145986861,94.04182097055916
92.07992348389234,65.2559871351453,93.61247660165584
93.28816332360778,65.53729841312149,90.97016372649524
92.11056316192116,75.06968718772198,92.19731748389798
127.95282334722772,31.26160277309089,93.90607921192591
89.55696027560892,70.87321432036394,93.00183489138848
91.31278091189232,72.86593263537482,92.33412813632458
92.6999476533856,68.92861177772586,92.7169586313612
203.1036818519642,162.67893397440375,50.89412038382077
204.95565973672635,157.0240128110648,47.86517435354529
134.61834891550356,43.773175776834385,92.44185630658072
152.1514016937981,221.6061017290534,29.95828775249053
142.3633637125422,223.1793120851386,51.31344856337498
134.83106392159002,27.155970015289085,93.76550381209866
202.04734272463247,173.10374288482126,26.19901425782592
147.90859349502475,37.128297176327145,91.35375718460728
197.86471077683868,173.34145979405972,35.35410550751002
126.67450018201998,29.558767826931888,95.100665164794
113.78966181436164,45.10906362721289,96.48909221548575
124.23778281063036,33.278648498352304,95.02058192408184
190.58945064293465,174.53377277086474,29.060162283640256
144.44415325265314,39.60028556791156,91.72068669982188
189.30999498196616,174.76358759026758,35.06441805775558
138.46525592629283,40.28729239016271,92.94671723690529
198.6304591238392,168.90523706863385,35.00980156366969
146.4675617733968,37.695120138483475,91.9032661068292
93.62026126935476,65.14362504090484,93.22542145460709
205.810119329098,168.04646029254096,33.837159508585955
135.8310144803278,36.68772323790382,93.61015825964448
92.36796241676954,67.69160200846939,93.43789213152196
202.31754730794395,166.07884741299085,45.437449420353886
139.83574781645925,37.97534598465261,93.1611779402224
90.52058552308274,67.57608715469298,93.44975168644062
148.8732371684831,246.97432774329351,43.881561077887255
197.1644227081221,162.41145447830908,51.845598690657
91.95770015137896,65.34623910059479,94.02518849025728
144.31938307340553,243.4480993787996,47.3029932177844
202.3309379266575,157.12586869762163,52.0369711091818
89.73680725882635,68.30505296093361,93.35153475720774
124.54576643243706,230.7204014523874,52.27896690413195
204.58522369529237,160.445599650098,43.46155449025406
101.79332458943342,55.08445403409072,96.34633980002036
211.66449613501027,172.40932761431336,-19.86123917577479
102.02749934613288,53.50669378046647,96.3428918369694
94.61216542960028,63.26324074003666,93.87743697943613
96.01449842252016,62.163936071632634,93.93166168846558
214.97687107515472,168.21556388008625,-24.122056662509276
97.25958910595244,62.39318520879715,93.31463713768488
101.4525008158101,54.64663396842237,97.04112884237476
95.8641500824148,63.37952127881909,92.92570828052946
100.93635341781555,55.21031997692868,96.56087099963165
207.6228152067173,175.0173335169402,-19.765564141271692
202.6713728768591,172.08555200753622,-16.774973752368414
95.36014470722267,62.99728563789722,93.6232765399812
170.0722446102809,235.14004682205208,24.74198365635463
166.11052963150237,241.816263458392,19.80316794943055
163.10321589180967,236.63866111653743,23.948352053889497
200.76515473919912,251.1688943136128,-33.27828838443047
182.47951958977745,138.45175559099093,69.45594533156763
157.2789844063518,241.61098443789524,21.08950080174746
143.0687948949053,210.8292542289152,57.3768701924561
147.7422023951561,219.1426178022642,53.75715517655296
151.684082552958,216.5338294188332,48.53513284423989
150.5088846335067,215.94665367224297,50.25987674487963
188.0501573700215,244.94103402723795,3.681992420561471
185.95551679124765,148.33798416095183,66.29836949843342
143.74731751879153,208.1744882923158,58.48676974474572
131.48208674828365,210.39054834063913,65.9901424335264
141.6266858422047,213.2620922846739,64.93649540871094
205.17200330404253,239.04182793611471,-20.941342082294728
138.42062896165103,208.83057189989873,69.49509359076764
141.0201527727198,205.33932638782184,67.66387026506318
177.70064958710768,236.24114708741436,14.412023320414972
143.7607707493553,205.3148094362526,64.98839822541858
199.88892066087524,216.31847346562367,-18.832986574682508
201.56248573301855,244.30914828273367,-22.028730109710654
208.95488805895488,156.751799760068,57.76164817473065
104.55394754519013,196.69756614744375,78.5664169097963
126.64149269982136,196.00136302619327,76.01868466465622
93.4746292058929,60.175755688998834,96.5685669059494
106.711213612393,52.83866827130502,94.77225544270034
103.6159998770186,97.38773389552443,90.73218731911084
196.48400560048808,235.83838103309913,-9.595239587447296
214.28212765162849,137.87845256644587,69.0966004670339
117.48653706978128,204.2596765764732,77.58375513184546
211.51306309678088,146.57966348562664,68.78820711297175
114.20180278998804,196.93417760284865,78.21979652887126
205.55300962745483,219.67374007440412,-31.987555627854576
228.42866913011676,142.44223736274367,57.44712376021789
223.89848390031693,149.17873983184657,62.90923624565985
226.43891662434908,145.40328073813166,60.18269958242638
160.5868385182536,254.70985714981603,18.667489623938916
134.0830674134456,194.6650702035331,81.93086134543357
144.96270325211057,258.8696465563783,20.430572529710265
235.91694234559932,123.2566651253607,48.6882935607141
160.84732527377733,256.0948224705571,16.35655303363379
121.87776402632198,196.2012027629195,81.03879047740861
194.69622010888995,254.08997362661412,-26.332655833376972
118.60753881422504,195.58913051116784,83.69991164258057
211.87930549313023,211.49570893895512,-38.39336727129313
157.60811944478823,252.27731418552867,19.50160143828878
229.60398677071012,139.10562624657285,29.73911345357571
163.9985070446443,254.05445183223733,17.875626611436
112.99647846710285,182.71479344746209,85.72235591528238
126.8257263941958,189.3231950486952,85.2668561102998
