objective_1,objective_2,objective_3
152.05017594868937,183.92432541877497,46.36497534768083
116.1754699084607,86.39708162101378,91.64761350472084
97.68598551133498,71.83311794941922,94.58045812695248
147.4906833881978,132.4845779400342,78.6935669377812
137.48017333447933,28.155007677909452,81.21419256925583
146.04922662252648,145.77202994089748,79.78757257898262
134.22981005021333,138.24450580636525,83.28912705879206
128.6782263914744,56.63715652430741,84.67313793425758
123.13818503171206,61.62545708126466,86.22243368873994
152.7298833134652,157.04314347910744,78.38803089543549
109.1873884821501,67.57104676933731,91.6960735419986
117.20909408992156,81.44207032116235,88.82106002327055
120.4403119405675,109.60876122181404,86.20631626727861
101.7316888844313,65.82129896695126,93.09349403862264
133.35380029598687,171.84268113504743,74.00355637339608
106.37498043974362,57.16407861790625,93.43688911700036
108.51777901500948,56.91338338764763,92.6835422885027
105.6591029744656,59.26068427419947,92.73272466046426
108.92917567858603,56.565064297908975,93.33370912101844
130.73506025795314,191.80753188462384,60.774212098043165
106.39870192557282,61.856277156175565,92.50007620087612
104.66742547567748,62.58341561208969,92.19704817600602
121.50297907517654,211.66264759228457,55.077633833320384
126.08736912294503,195.3611932158601,56.93003453051571
110.77144760222018,200.11420048986233,61.83501134609412
149.46623322516098,238.23140125560653,27.61640360564325
131.2347988518535,258.8135732613082,20.302815546121646
146.66158632252396,251.92696286548016,14.952368791316736
126.00714944780236,261.3733254761173,19.512409887571383
134.10824952819758,258.77991170441237,16.919538680121196
145.61758882198183,253.58905993990143,9.836921148103531
138.75366289883974,258.5920968929543,6.39952869717222
132.86913520255817,264.1463724109053,11.310341124029105
94.62467020337742,61.25690816540676,96.16528454006644
96.2494847469934,60.90826134702062,96.34507754069756
96.16711695083602,59.49906695758485,96.52160692372247
147.4168890017087,247.1629689916299,-1.965378633124658
99.29560714658994,52.96662126265619,96.4653054965517
99.566283820294,54.41258962634978,96.36139231972386
156.59947584996073,256.10811969970865,-4.451948197578081
107.37615416724414,53.35919499934183,95.63968982166382
110.87225707436544,52.188719996083215,95.59543632095908
107.16875097612622,54.377408030424704,95.78176523877968
103.2905345630946,48.13939591775367,96.05423298753642
101.0736924942442,52.25506065205991,96.29434989301444
99.2722047213574,55.48725448170929,95.60778333742928
101.15069910326444,54.63594119508889,95.63968980816328
105.21698311710134,50.12883503904535,96.02716648152152
182.58317952374273,246.60161787793035,-28.6342378778954
152.17558835933232,244.84561848849748,9.07016757021347
