normalized_hypervolume/MOHopperDefault-v5,normalized_hypervolume/MOHopperLight-v5,normalized_hypervolume/MOHopperHeavy-v5,normalized_hypervolume/MOHopperSlippery-v5,normalized_hypervolume/MOHopperLowDamping-v5,normalized_hypervolume/MOHopperHard-v5,normalized_eum/MOHopperDefault-v5,normalized_eum/MOHopperLight-v5,normalized_eum/MOHopperHeavy-v5,normalized_eum/MOHopperSlippery-v5,normalized_eum/MOHopperLowDamping-v5,normalized_eum/MOHopperHard-v5,NHGR/MOHopperDefault-v5,NHGR/MOHopperLight-v5,NHGR/MOHopperHeavy-v5,NHGR/MOHopperSlippery-v5,NHGR/MOHopperLowDamping-v5,NHGR/MOHopperHard-v5
0.1383538285669962,0.097762219028077,0.1720134478992562,0.1687960076219342,0.1370983701079376,0.1131295891766813,0.5841877755736055,0.5567315952829821,0.6081941066294402,0.6362695158080566,0.5785941860643683,0.6042318927945611,0.19957171056342154,0.1346185010429853,0.24931150601448948,0.25150490566393885,0.2221236993132791,0.16155113767950935
