metric,score
hypervolume/MOLunarLanderDefault-v0,518771783.39512384
hypervolume/MOLunarLanderHighGravity-v0,520832089.5114447
hypervolume/MOLunarLanderWindy-v0,544158528.0714345
hypervolume/MOLunarLanderTurbulent-v0,574549681.9947519
hypervolume/MOLunarLanderHard-v0,594672110.600905
hypervolume/MOLunarLanderLowMainEngine-v0,497983577.86644906
hypervolume/MOLunarLanderLowSideEngine-v0,622668464.973136
hypervolume/MOLunarLanderStartRight-v0,586417958.5009434
normalized_hypervolume/MOLunarLanderDefault-v0,0.1849571596459905
normalized_hypervolume/MOLunarLanderHighGravity-v0,0.1982528432164377
normalized_hypervolume/MOLunarLanderWindy-v0,0.2172985106451219
normalized_hypervolume/MOLunarLanderTurbulent-v0,0.1825041859927053
normalized_hypervolume/MOLunarLanderHard-v0,0.266073889522606
normalized_hypervolume/MOLunarLanderLowMainEngine-v0,0.2131573411021446
normalized_hypervolume/MOLunarLanderLowSideEngine-v0,0.227682428997742
normalized_hypervolume/MOLunarLanderStartRight-v0,0.2133349511634553
eum/MOLunarLanderDefault-v0,-5.62682714746898
eum/MOLunarLanderHighGravity-v0,-4.6226189965717746
eum/MOLunarLanderWindy-v0,-6.764695005286012
eum/MOLunarLanderTurbulent-v0,-3.833267581370296
eum/MOLunarLanderHard-v0,-3.7051895973498814
eum/MOLunarLanderLowMainEngine-v0,-5.229892447278763
eum/MOLunarLanderLowSideEngine-v0,-0.303597687816199
eum/MOLunarLanderStartRight-v0,-6.456656523365183
NHGR/MOLunarLanderDefault-v0,0.2843789468058879
NHGR/MOLunarLanderHighGravity-v0,0.3458379100100137
NHGR/MOLunarLanderWindy-v0,0.3130561510815774
NHGR/MOLunarLanderTurbulent-v0,0.30045319520029934
NHGR/MOLunarLanderHard-v0,0.434424882955367
NHGR/MOLunarLanderLowMainEngine-v0,0.3225136509644007
NHGR/MOLunarLanderLowSideEngine-v0,0.3211479227392341
NHGR/MOLunarLanderStartRight-v0,0.3189453756110982
EUGR/MOLunarLanderDefault-v0,0.0
EUGR/MOLunarLanderHighGravity-v0,0.0
EUGR/MOLunarLanderWindy-v0,0.0
EUGR/MOLunarLanderTurbulent-v0,0.0
EUGR/MOLunarLanderHard-v0,0.0
EUGR/MOLunarLanderLowMainEngine-v0,0.0
EUGR/MOLunarLanderLowSideEngine-v0,0.0
EUGR/MOLunarLanderStartRight-v0,0.0
