eum/MOLunarLanderDefault-v0,eum/MOLunarLanderHighGravity-v0,eum/MOLunarLanderWindy-v0,eum/MOLunarLanderTurbulent-v0,eum/MOLunarLanderHard-v0,eum/MOLunarLanderLowMainEngine-v0,eum/MOLunarLanderStartLow-v0,eum/MOLunarLanderStartRight-v0,EUGR/MOLunarLanderDefault-v0,EUGR/MOLunarLanderHighGravity-v0,EUGR/MOLunarLanderWindy-v0,EUGR/MOLunarLanderTurbulent-v0,EUGR/MOLunarLanderHard-v0,EUGR/MOLunarLanderLowMainEngine-v0,EUGR/MOLunarLanderStartLow-v0,EUGR/MOLunarLanderStartRight-v0
19.98862290850589,20.65967248937989,19.434064123936775,24.65822768067846,11.622708468805254,17.622884611920753,21.010950010064644,15.0931911832557,0.9483324159710788,1.1588974072588256,0.9765713891402376,1.8727142584453726,1.055615021809058,1.0957045717641807,0.9400689977212937,0.5731606232118327
