metric,score
hypervolume/MOLavaGridCheckerBoard-v0,175790.65924003863
hypervolume/MOLavaGridSmiley-v0,149287.74668366194
hypervolume/MOLavaGridSnake-v0,231184.76136171995
hypervolume/MOLavaGridIslands-v0,329716.93538822525
hypervolume/MOLavaGridLabyrinth-v0,417206.7675276104
hypervolume/MOLavaGridMaze-v0,113633.72479069851
hypervolume/MOLavaGridCorridor-v0,532619.1862611951
hypervolume/MOLavaGridRoom-v0,94447.81364544557
normalized_hypervolume/MOLavaGridCheckerBoard-v0,0.2556062767881474
normalized_hypervolume/MOLavaGridSmiley-v0,0.1089194501755091
normalized_hypervolume/MOLavaGridSnake-v0,0.0611949139626179
normalized_hypervolume/MOLavaGridIslands-v0,0.4494105400212629
normalized_hypervolume/MOLavaGridLabyrinth-v0,0.4000771630031256
normalized_hypervolume/MOLavaGridMaze-v0,0.1796057868582933
normalized_hypervolume/MOLavaGridCorridor-v0,0.4997754516006408
normalized_hypervolume/MOLavaGridRoom-v0,0.0665827111500862
eum/MOLavaGridCheckerBoard-v0,-181.97134857163684
eum/MOLavaGridSmiley-v0,-184.18919039738464
eum/MOLavaGridSnake-v0,-125.85347971025352
eum/MOLavaGridIslands-v0,-111.32942802625614
eum/MOLavaGridLabyrinth-v0,-31.211676749006724
eum/MOLavaGridMaze-v0,-196.4163131922831
eum/MOLavaGridCorridor-v0,-15.74669850033503
eum/MOLavaGridRoom-v0,-211.2396009772417
NHGR/MOLavaGridCheckerBoard-v0,0.2556062767881474
NHGR/MOLavaGridSmiley-v0,0.1089902545644708
NHGR/MOLavaGridSnake-v0,0.061232485796703526
NHGR/MOLavaGridIslands-v0,0.44946069864963545
NHGR/MOLavaGridLabyrinth-v0,0.40051989768940394
NHGR/MOLavaGridMaze-v0,0.1799996261972473
NHGR/MOLavaGridCorridor-v0,0.5029633757369599
NHGR/MOLavaGridRoom-v0,0.06673636115702794
EUGR/MOLavaGridCheckerBoard-v0,0.0
EUGR/MOLavaGridSmiley-v0,0.0
EUGR/MOLavaGridSnake-v0,0.0
EUGR/MOLavaGridIslands-v0,0.0
EUGR/MOLavaGridLabyrinth-v0,0.0
EUGR/MOLavaGridMaze-v0,0.0
EUGR/MOLavaGridCorridor-v0,0.0
EUGR/MOLavaGridRoom-v0,0.0
