eum/MOHumanoidDefault-v5,eum/MOHumanoidLight-v5,eum/MOHumanoidHeavy-v5,eum/MOHumanoidLowDamping-v5,eum/MOHumanoidHard-v5,EUGR/MOHumanoidDefault-v5,EUGR/MOHumanoidLight-v5,EUGR/MOHumanoidHeavy-v5,EUGR/MOHumanoidLowDamping-v5,EUGR/MOHumanoidHard-v5
10.048259989515143,8.078520852841274,14.524964539770924,9.68404850988486,9.983572126274083,0.039485757894247984,0.024855026216949124,0.08834564755599174,0.03917439226136243,0.05010924757303999
