eum/MOHumanoidDefault-v5,eum/MOHumanoidLight-v5,eum/MOHumanoidHeavy-v5,eum/MOHumanoidLowDamping-v5,eum/MOHumanoidHard-v5,EUGR/MOHumanoidDefault-v5,EUGR/MOHumanoidLight-v5,EUGR/MOHumanoidHeavy-v5,EUGR/MOHumanoidLowDamping-v5,EUGR/MOHumanoidHard-v5
49.37009068423171,56.18585699332509,41.933798147593045,59.28016157564528,59.26088106437935,0.19400527554111446,0.1728659211295704,0.25505525618927133,0.2398030431705142,0.29744044747635845
