objective_1,objective_2
33.55641437986597,-7.720548660212917
49.152447869449595,-7.813147747270875
4.882069045124695,-4.4833359983243115
322.3263079066698,-16.666026561108563
381.297668773841,-20.12645855187166
411.91862115251325,-22.095744760035583
391.1940642923243,-20.2762889644776
377.944858029412,-19.79499419612996
374.7678092471226,-19.336134455667565
397.95963467634766,-20.384593278718786
289.4839073245239,-15.90160587799454
302.59348778786324,-15.918566177274386
6.844228095930542,-4.849489180121168
17.834125174930474,-5.263575308070396
20.327725227936085,-5.744723360078392
18.36514491138642,-5.5231912949289965
19.579625602159396,-5.599517890926336
314.87077948050137,-16.1148659329286
288.2862028889601,-15.208363974047472
333.1364092410513,-16.83173880992784
6.209194340138723,-4.573929727317562
334.6092390935034,-17.47476264779179
365.8386947489004,-17.969225814010287
-0.4515466687050645,-4.3138555283535425
463.1196626835056,-24.281301570033843
4.347573762947325,-4.392652673589453
440.8372083854192,-23.06234451056976
435.5338838844376,-23.01380014269633
407.202242578244,-21.258211744567895
421.0379526539666,-22.659498452998452
1033.4299709637824,-309.373667645558
1058.6499844785624,-320.36000196839814
1041.0636577327969,-314.48723572709423
10.840976780270182,-4.99829101624842
1047.202412451923,-317.43212192086384
1061.307059341699,-345.29843982420545
32.4684399180626,-7.613008903040509
4.167169760742216,-4.391419767202659
479.36346340267727,-29.952244875216863
471.8432421324736,-27.53577401810628
472.18618319684174,-29.30973961222005
479.578187848223,-30.372937173506443
3.331319895579444,-4.387133662366959
536.0577538277042,-33.40883863075908
510.26537833888625,-30.500786771433372
531.1238995573221,-31.041924186153818
557.8848202195173,-34.02747108051756
581.9545534874002,-34.29248372592889
594.087778992763,-34.97765695318799
625.2000080410508,-37.50068360136629
620.4487273564508,-36.05237456608253
629.4670790432914,-37.779322879675554
645.6372723920698,-37.97610571951043
733.1225919907641,-40.09207942778335
728.7850713599182,-39.87063288354479
719.4311474905213,-38.32234208583211
6.32046629845982,-4.775208853151393
2.204487187983009,-4.354585746187141
751.2904885324921,-40.8972871226336
763.2822314079773,-43.86510064341648
761.9061501653923,-42.2489345103722
783.697815582195,-44.29649978124652
792.6422305596158,-44.59719239431579
762.4216456601862,-43.751461979773545
814.4596546262134,-45.03150315759566
1.7407669628363986,-4.338933859078064
934.4898230597028,-75.50583898812147
906.766898936854,-70.996862429828
937.1656783290284,-89.88138438191895
948.987676927896,-95.38943587459558
840.7207177992872,-46.93758170974752
879.6521478173285,-66.02952771153296
859.7725286755789,-47.640017227538216
1000.9122408836072,-200.6606549409844
820.3478073319324,-45.547862540858965
889.9344886226658,-66.63827537389052
1030.2956521979318,-249.73019030378785
7.412743988246345,-4.853341396353007
860.4765880450723,-48.13150736404683
916.4030930189572,-73.05298195587932
825.4753605191845,-46.476887638340145
898.6792400819444,-67.05207305545673
914.5139987972216,-71.81614776875058
1026.9184112961905,-208.0331649911083
963.7014680861806,-101.59523068189272
877.0824287337115,-49.58063031334111
942.5081398277156,-93.92611774134154
952.7190024016504,-95.88263258685316
1021.6048006844358,-204.8440673921053
879.4837491439927,-64.2783238501625
1000.0501904384582,-108.24376620607944
