eum/MOLavaGridCheckerBoard-v0,eum/MOLavaGridSmiley-v0,eum/MOLavaGridSnake-v0,eum/MOLavaGridIslands-v0,eum/MOLavaGridLabyrinth-v0,eum/MOLavaGridMaze-v0,eum/MOLavaGridCorridor-v0,eum/MOLavaGridRoom-v0
71.30381585650377,182.95681315008625,70.85479591056078,-35.51977289619003,207.91749242591663,-121.4214642826119,204.20732851738813,174.9148340270529
