eum/MOLavaGridCheckerBoard-v0,eum/MOLavaGridSmiley-v0,eum/MOLavaGridSnake-v0,eum/MOLavaGridIslands-v0,eum/MOLavaGridLabyrinth-v0,eum/MOLavaGridMaze-v0,eum/MOLavaGridCorridor-v0,eum/MOLavaGridRoom-v0
-5.826336904334096,137.73776527777295,121.39535532420088,-198.923007995637,139.60485082911134,-200.09948145717053,187.9731265066519,40.65257858634121
