eum/MOHalfCheetahDefault-v5,eum/MOHalfCheetahLight-v5,eum/MOHalfCheetahHeavy-v5,eum/MOHalfCheetahSlippery-v5,eum/MOHalfCheetahHard-v5,EUGR/MOHalfCheetahDefault-v5,EUGR/MOHalfCheetahLight-v5,EUGR/MOHalfCheetahHeavy-v5,EUGR/MOHalfCheetahSlippery-v5,EUGR/MOHalfCheetahHard-v5
0.6934198141908944,0.8440762327872631,1.1680227142231725,1.8981044672982812,2.8869563623546624,0.0022819354410011853,0.0019959107318319965,0.021874502191978052,0.007128030739238169,0.02030955051445298
