eum/MOHalfCheetahDefault-v5,eum/MOHalfCheetahLight-v5,eum/MOHalfCheetahHeavy-v5,eum/MOHalfCheetahSlippery-v5,eum/MOHalfCheetahHard-v5,EUGR/MOHalfCheetahDefault-v5,EUGR/MOHalfCheetahLight-v5,EUGR/MOHalfCheetahHeavy-v5,EUGR/MOHalfCheetahSlippery-v5,EUGR/MOHalfCheetahHard-v5
0.7559874341804287,0.989986244845076,1.2244659310845385,1.388230244494881,2.9603910266934137,0.002487835628147997,0.0023409309416609863,0.02293155977820607,0.005213278840223397,0.02082615860882796
