eum/MOHalfCheetahDefault-v5,eum/MOHalfCheetahLight-v5,eum/MOHalfCheetahHeavy-v5,eum/MOHalfCheetahSlippery-v5,eum/MOHalfCheetahHard-v5,EUGR/MOHalfCheetahDefault-v5,EUGR/MOHalfCheetahLight-v5,EUGR/MOHalfCheetahHeavy-v5,EUGR/MOHalfCheetahSlippery-v5,EUGR/MOHalfCheetahHard-v5
0.6928845350671199,0.9004452514686642,0.8902600629687349,1.348123870995594,2.675688109689765,0.0022801739216757036,0.0021292014524550975,0.01667261728877581,0.005062665705874053,0.018823292077869508
