objective_1,objective_2,objective_3,objective_4
-31.652020263671876,22.537926237890495,-49.49762318432331,-14.948995190858842
-37.174058532714845,-14.38948612944223,-17.425379234552384,-28.334783190488817
-25.187877655029297,-0.6787335283588618,-55.1800729110837,-14.836567056179046
-33.01783332824707,10.396305864857275,-36.775575989484786,-23.49911350607872
-31.499440383911132,36.830669502122326,-51.7739547342062,-14.191232082247732
-34.49406127929687,40.18978754667624,-41.760088527202605,-15.421782165765762
-31.510455322265624,45.35144669676665,-50.738476818799974,-16.788032287359236
-23.19656972885132,16.273811574233697,-52.09620216488838,-21.59039555042982
-29.14170684814453,32.649583359109236,-51.95168264806271,-18.423224917054178
-42.800314331054686,-5.100345394946634,-9.50323366522789,0.0
-26.078793716430663,14.032198599522236,-53.68684650957584,-18.627494367957116
-33.9485538482666,36.674464825470935,-45.064083793759345,-18.749616047739984
-25.387814712524413,15.178655492857796,-54.976622748374936,-18.143612667918205
-33.33622817993164,54.577091688965446,-38.20531077384949,-24.810153460502622
-28.74918441772461,31.802247342653573,-53.951621752977374,-17.20008876025677
-52.05151214599609,52.01688678832725,-0.4571873426437378,0.0
-47.66148681640625,13.25798996957019,-1.0359618484973907,-1.5209409713745117
-54.959320068359375,40.59084131603595,-0.4514173865318298,0.0
-40.21110076904297,35.386503118509424,-26.333788603544235,-12.704144370555875
-25.708613204956055,23.126626983023016,-55.11402801573277,-17.474115759134293
-33.58170394897461,18.795776557381032,-40.7156449764967,-23.22987139225006
-47.593003845214845,31.23936367575079,-1.0336975812911988,-1.8270535826683043
-39.088152694702146,29.99814057496842,-24.38903463482857,-11.173084664344788
-29.647043454647065,35.382261999542244,-52.24307495970279,-15.432620564475656
-26.220701026916505,-10.158922497298043,-44.3525981336832,-19.563893167674543
-44.97071380615235,-45.7762844777666,-5.321507543325424,0.0
-36.96961975097656,43.15255974377506,-41.31040739417076,-10.819703805446624
-28.79005374908447,10.235951252933592,-42.66140592545271,-20.0930014282465
-35.48924026489258,-16.97829541116953,-41.557825630903245,0.0
-38.455030822753905,34.59682778432034,-33.66395863294601,-10.73554469347
-42.47009506225586,62.20509220126551,-35.63039346933365,-15.202771830558778
-34.60220069885254,35.05618180357851,-36.648311430215834,-17.803819996118545
-40.638764190673825,40.63783158687875,-25.76128923892975,-6.852317273616791
-45.95786895751953,22.196123684663327,-15.889343017339709,0.0
-49.12104721069336,75.65308527378366,-0.1720116734504699,-34.82201593518257
-31.89970016479492,-91.07184383940184,-44.04397966861725,0.0
-44.3348503112793,-49.63304599113762,-6.6631758451461796,0.0
-41.69165267944336,60.47901791651966,-13.17060308456421,-32.342753398418424
-30.099853134155275,-66.6240721704904,-55.4555674880743,0.0
-34.33247337341309,30.23281898489222,-41.80149621367455,-15.1049617767334
-41.40428237915039,-64.70048702340573,-3.489010584354401,0.0
-31.78035011291504,-103.90950997807086,-50.58437716662884,0.0
-31.390435409545898,-66.63644472123124,-36.8735430419445,-28.15080513060093
-49.45879287719727,6.865495383413508,-6.403092628717422,0.0
-29.649517631530763,43.91687810479198,-48.858889158070085,-16.689195123314857
-41.30520248413086,48.77924347074004,-27.64644687771797,-7.310017853975296
-54.88880996704101,76.44594292640686,0.0,-30.52491053342819
-29.430897903442386,-4.394747245608596,-47.39969927668571,-17.529110822081567
-48.825009155273435,69.09125234183156,-16.197764825820922,-8.806654345989227
-31.00939865112305,23.425836463586897,-46.01065921485424,-18.980580216646196
-40.08620185852051,45.98076632005395,-29.804967522621155,-9.009779375791547
-29.679530715942384,-88.90609364964766,-51.86220532655716,0.0
-28.85168800354004,18.74624653700739,-51.88318361341953,-15.438599988818169
-33.079820251464845,-40.83606757274829,-41.18549037575722,-23.438559937477113
-28.092400741577148,-81.5784601680003,-49.75643167197704,-18.618442377448083
-44.909001159667966,42.82864390616305,-19.77839605808258,-9.555404382944108
-50.23283386230469,63.72816926240921,0.0,-30.315563291311264
-32.5570930480957,-70.9778076302493,-52.70991653501987,0.0
-37.544385528564455,52.96302972617559,-36.23200861811638,-19.89239507317543
-46.59477157592774,8.36301509491168,-0.8293468475341796,-2.2200358152389525
-40.16267471313476,11.852684002160094,-18.9323351085186,-11.08336853981018
-39.669023513793945,58.735612731659785,-40.27554041445255,-16.56614059507847
-34.34925918579101,57.25038966535067,-44.0510851919651,-16.83722515106201
-21.25809841156006,24.891483209165745,-57.24219158887863,-16.942464479804038
-27.702220916748047,-61.80167866204865,-62.40911248922348,-9.549228888750076
-37.65586700439453,46.06439254540019,-42.104373174905774,-15.092289888858796
-32.921878051757815,-36.835423050588,-54.090422013401984,-12.300835290551186
-26.67195281982422,-58.72063046658877,-60.66646720468998,-12.143178334832191
-34.03167724609375,14.586029474566022,-35.706492978334424,-22.542411589622496
-36.707278442382815,54.418849563412365,-31.84681305885315,-21.700924748182295
-31.883200454711915,-107.15489855967462,-42.37891407907009,-1.0829671502113345
-40.49037094116211,75.51639880000148,-33.06587625741959,-20.09902173280716
-28.89659004211426,-110.37466409732588,-47.85171521604061,-1.5912347793579102
-32.60204391479492,26.936030903505163,-43.4519260764122,-19.21802445650101
-41.30350532531738,69.83714629749302,-27.711422845721245,-20.176426202058792
-34.753775405883786,17.53386786682531,-32.31244544386864,-21.280916357040404
-38.434589576721194,20.17492064835096,0.0,-30.894568185508252
-26.400103950500487,-46.2358964394778,-64.95448163598776,-0.5534318327903748
-50.69128494262695,78.06011757772649,0.0,-32.07129815220833
-44.30929260253906,37.19333211598568,-15.867467719316483,-5.756419783830642
-48.70545272827148,64.28450824199244,0.0,-32.822221487760544
-27.846837997436523,-82.91857667760924,-58.59581833779812,-1.8279982209205627
-34.2541088104248,38.12307614192832,-42.43186252117157,-17.21192709207535
-25.356978988647462,-84.03137595541776,-58.0033590644598,-4.744680148363114
-37.38251857757568,17.004558105661552,-20.12321308925748,-10.378038495779036
-30.697697830200195,-76.2307228075806,-54.76674659848213,-0.5862960338592529
-21.810647392272948,-25.922982802730985,-68.47946823984384,-9.297315815091132
-47.56755752563477,21.515730149718003,-14.016966211795808,0.0
-46.97515029907227,64.18049718998373,-20.456481432914735,-8.354575711488724
-28.175953960418703,-55.58873088229448,-59.72671918421984,-10.932915103435516
-45.609581756591794,43.55395559452299,-19.44307427406311,-9.882109266519546
-31.959423065185547,27.813749123481102,-43.13078394532204,-20.30214328765869
-29.78429183959961,-73.1638731460087,-55.18451949954033,-2.6867117404937746
-38.43764114379883,48.988182156558466,-36.67177522778511,-19.11053583621979
