objective_1,objective_2,objective_3,objective_4
-19.589818954467773,-137.66571740821624,-34.94024350245794,-0.0391899943351745
-20.695646286010746,-119.53789369389416,-41.91382140914599,0.0
-43.9561513264974,-3.865514080350598,-3.1968955298264823,-1.542692244052887
-22.360700607299805,-202.76140018505976,-31.972476104895275,0.0
-12.939430713653564,-312.94931722653564,-70.816300958395,0.0
-40.129049936930336,18.51351176559304,-9.619136502345404,-0.9935971995194752
-37.55206108093262,46.40142987792691,-16.95221311847369,-14.813906580209732
-43.1366221110026,74.650058312652,-13.761079668998718,-31.393836985031765
-45.496490478515625,63.67542817965538,-10.44173734386762,-12.239358256260552
-25.95029640197754,-148.55395880031088,-30.05908498664697,-0.2120618224143982
-40.30854161580404,28.974845916498452,-8.472212582826614,-8.89535066485405
-43.298980712890625,23.417815913446248,-9.14841585357984,-0.4402053952217102
-43.45861562093099,61.68539817514829,-7.456880301237106,-14.590519259373346
-55.30761845906576,55.59154194733128,-6.08362861474355,-0.5088745554288229
-41.77553176879883,-25.264968056231737,-8.417301545540491,-0.2984460790952046
-40.78891118367513,33.472358234226704,-9.603705942630768,-16.601100424925487
-41.3297971089681,-41.75753315367425,-5.838861217101415,0.0
-14.0155348777771,-96.72409851352374,-52.03609302639961,-3.5488808900117874
-36.06128184000651,-79.53629827078355,-12.783137122790018,0.0
-44.6410280863444,22.82863126633068,0.0,-38.75796606143316
-33.69619623819987,33.41052543185651,-19.232759192585945,-9.40476087729136
-39.67980194091797,-6.128372107942899,-4.311815927426021,-0.352585236231486
-39.265889485677086,40.60948253190145,-9.712632179260254,-8.476981739203135
-13.38691775004069,-166.76981362130027,-45.50819201519092,-2.43134377648433
-42.62565612792969,38.25968269755443,-13.080980747938156,-5.032807618379593
-21.899045944213867,-64.64315665264924,-36.82025919854641,0.0
-37.39472579956055,-149.04710077432296,-7.348316858212153,0.0
-33.47743034362793,31.015164180969197,-20.61421185731888,-8.505357275406519
-38.756612141927086,27.96303218168517,-16.90244147181511,-7.5679296652476
-45.47171529134115,26.80286794776718,-10.03754997253418,-1.5879478653271992
-42.31253306070963,59.900407813644655,-3.038484791914622,-33.771572361389794
-33.79521687825521,76.99119256941292,-26.238701432943344,-29.37015560269356
-34.98513603210449,20.661070364682622,-17.797769556442898,-4.635783712069194
-44.49463653564453,48.01208228059113,-6.4960212508837385,-31.80133257309596
-42.53542709350586,19.51917921130856,-14.459580351909002,-2.7557971278826394
-28.790693283081055,26.49213776861628,-23.153209870060284,0.0
-46.78201166788737,41.456672401633114,-12.215104828278225,-3.393090089162191
-46.92419560750326,44.4320155440364,-10.47783992687861,-3.778961658477783
-42.999655405680336,43.14404090183477,-12.56896016995112,-7.245738446712494
-39.32769902547201,49.51307610507744,-13.64300455649694,-30.839695433775585
-26.192635854085285,59.17816671344929,-14.22544370094935,-47.184734991220466
-44.36807632446289,75.1028397027015,-14.84263155857722,-30.482097188631695
-37.50295130411784,19.021750411874866,-14.279871573050816,-9.709787994623184
-35.15631810824076,76.56830932801797,-17.309486729248118,-35.49366647936404
-43.05146789550781,16.072029013807576,-5.7305173973242445,-11.518547693888346
-44.466906229654946,75.59973761392757,-12.08938846985499,-32.76182955503464
-27.920621236165363,-55.795140352565795,-29.514076933264732,0.0
-48.25440979003906,38.80409687850624,-3.891921788454056,-11.844291865825651
-41.62239837646485,65.80101513311577,-11.81676243742307,-34.51940391461054
-39.63471984863281,22.920555118781824,-13.565383940935137,-6.249670167764028
-40.328518549601235,60.29459689223828,-8.068316668272018,-36.88666873176893
-27.223307927449543,-102.30234753068846,-28.44918217261632,0.0
-38.23814392089844,-66.45894288213458,-7.851458519697189,0.0
-47.273929595947266,48.89531815579782,-9.008215119441353,-5.823693215847015
-44.30925750732422,78.14169871558745,-13.84336875875791,-32.752245942751564
-45.09174219767253,10.127751931237675,0.0,-35.74177871147791
-37.92784945170085,43.64252084031856,-18.22944118579229,-7.734057346979777
-27.68578974405925,73.23185440210224,-22.79542717896402,-38.51426630547576
-36.877342224121094,45.89179673255421,-15.148065656423569,-10.340446511904398
-49.17864863077799,62.026169516379014,-7.574912985165914,-3.0094924767812095
