normalized_hypervolume/MOLavaGridCheckerBoard-v0,normalized_hypervolume/MOLavaGridSmiley-v0,normalized_hypervolume/MOLavaGridSnake-v0,normalized_hypervolume/MOLavaGridIslands-v0,normalized_hypervolume/MOLavaGridLabyrinth-v0,normalized_hypervolume/MOLavaGridMaze-v0,normalized_hypervolume/MOLavaGridCorridor-v0,normalized_hypervolume/MOLavaGridRoom-v0,normalized_eum/MOLavaGridCheckerBoard-v0,normalized_eum/MOLavaGridSmiley-v0,normalized_eum/MOLavaGridSnake-v0,normalized_eum/MOLavaGridIslands-v0,normalized_eum/MOLavaGridLabyrinth-v0,normalized_eum/MOLavaGridMaze-v0,normalized_eum/MOLavaGridCorridor-v0,normalized_eum/MOLavaGridRoom-v0,NHGR/MOLavaGridCheckerBoard-v0,NHGR/MOLavaGridSmiley-v0,NHGR/MOLavaGridSnake-v0,NHGR/MOLavaGridIslands-v0,NHGR/MOLavaGridLabyrinth-v0,NHGR/MOLavaGridMaze-v0,NHGR/MOLavaGridCorridor-v0,NHGR/MOLavaGridRoom-v0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1834612717895821,0.0,0.0,0.0369406614442231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
