objective_1,objective_2,objective_3,objective_4
-38.1436351776123,-20.039986583963035,-15.731901466846466,-29.45138744711876
-52.02188949584961,-21.68000858258456,-1.1802587985992432,-0.6937281250953674
-41.41463088989258,-60.3782979757525,-11.269562184810638,-9.10933696627617
-44.77607345581055,-56.09755436480045,0.0,-33.45736023187637
-46.064396667480466,9.522411613049917,-0.6477856040000916,-2.36627938747406
-23.183395004272462,-223.0651448190212,-51.72868668138981,0.0
-32.56619529724121,-156.78510096911342,-24.862594163417818,0.0
-47.74951019287109,-13.502070009242743,-0.4474087476730347,-2.7200680494308473
-51.16983871459961,-22.090518324822188,-0.5999175190925599,-1.5561741948127747
-42.49847602844238,48.64404504185077,-9.952195066213608,-30.31772972345352
-53.25642623901367,-17.980505949258806,-0.3945198535919189,-1.7243565559387206
-34.50529136657715,29.462009534949903,-15.997130739688874,-31.65236527323723
-48.27659530639649,-13.829126190952955,-0.9448199033737182,-1.7966668546199798
-42.989157104492186,20.30335648651526,-16.042843455076216,-11.305000770092011
-38.9768310546875,87.01922581461258,-24.32286540865898,-27.890167981386185
-36.02402267456055,36.359876472281755,-18.916830837726593,-12.486555206775666
-11.20846643447876,50.58649832743396,-40.774197563529015,-12.60990089968036
-32.10209655761719,-54.256386963650584,-34.62616494297981,-0.7949444353580475
-24.464831161499024,-215.45363261001185,-39.20807355940342,0.0
-30.061016464233397,-93.3850684785284,-23.667850616574288,-3.6371107906103135
-49.868505859375,8.371561622060835,-0.6042422235012055,-1.3425485968589783
-11.529083156585694,-30.27117888107896,-53.04686001464725,-12.18984195291996
-50.46353607177734,-12.048724947497249,-1.4968074679374694,-1.081150770187378
-46.8307373046875,69.38650679781567,-7.939370912313461,-14.077660745382309
-36.3613338470459,-80.49033023109659,-13.950289887189864,0.0
-35.73392658233642,0.7670716794207693,-15.531597638130188,-31.531939992308615
-40.172738265991214,1.276915295352228,-10.873253056406975,-14.832978132367137
-39.01360893249512,20.791625958587975,-16.574137604236604,-27.835809275507927
-30.259623336791993,-66.367807405442,-26.332513335347176,0.0
-44.665558624267575,29.34043191680685,-11.44165740609169,-9.4252032995224
-57.060594940185545,-2.5297127889469264,-0.3160499215126037,-1.6643722295761108
-36.377836036682126,41.84875818411819,-17.54547147899866,-29.545623217523097
-40.40694789886474,63.08863088740035,-13.754792730510236,-30.62672409415245
-36.85787162780762,30.235870047565548,-17.92307585477829,-27.60371391773224
-52.14858551025391,12.606299771834165,-0.7502798318862915,-1.3870093107223511
-2.5269098483026027,28.07343946255446,-51.12891422274843,-13.247561727522406
-49.74906616210937,35.31193141345866,0.0,-41.072136390209195
-43.88569259643555,-23.154297991096975,-0.530281412601471,-2.817430204153061
-38.56468963623047,35.086234977666756,-12.47001566886902,-33.72700604200363
-41.32493057250976,43.21494347928092,-9.058444941043854,-32.68121863901615
-40.61959648132324,55.97448780377745,-18.87632583975792,-17.343017250299454
-40.20765647888184,36.10571249853819,-11.855321317911148,-27.89384993314743
-27.53680267333984,-74.5702111492108,-30.69992866516113,0.0
-50.505270385742186,-7.42751131268451,-0.9021555423736572,-1.0806172490119934
-5.586918365955353,11.212352402469037,-50.96878643423334,-13.190953192370216
-47.466739654541016,-19.949358864035457,-0.4257729291915894,-2.5001380801200868
-45.20112915039063,-27.707324330764823,-0.8249895870685577,-2.001539933681488
-47.36281661987304,-27.623748778365552,-0.6225916624069214,-0.7276367783546448
-32.93120336532593,79.10598036950395,-26.49990972429514,-15.294983699917791
-49.407711029052734,-17.389116192143412,-0.9275105357170104,-1.6435030341148376
-42.51528358459473,38.89946161191911,-11.710284036397931,-26.126808655261993
-44.85619125366211,-1.93291047886014,0.0,-26.750939083099365
-38.76845169067383,50.0376827087719,-19.075706362724304,-10.334863013029098
-50.781106567382814,31.679326108377428,-0.4392217993736267,-1.5986844539642333
-38.44136199951172,-66.29084264561534,-15.176489335298536,0.0
-36.990072631835936,39.78886742045288,-17.42611191868782,-34.571952995657924
-0.8727396309375763,19.045294280526996,-53.069611024984624,-11.906029873644002
-46.560211944580075,-21.015265841502696,-0.8342634022235871,-1.581520301103592
-47.48225708007813,20.37954844320193,0.0,-23.0234636425972
-29.767573356628414,64.96922013128342,-24.06577437184751,-35.33230426772134
-32.699637222290036,-32.931240109167994,-20.63998385965824,0.0
-40.49609909057617,-71.49723427072168,-14.055678194761276,0.0
-35.62491855621338,-98.27018271536,-16.781170392036437,0.0
-48.94260177612305,-1.082264506071806,-1.1761340618133544,-1.3557607889175416
-45.8614990234375,63.57984946714714,-16.601072824001314,-9.88928964138031
-49.099266052246094,3.7992816027253866,-1.18044216632843,-1.5551239848136902
-45.005157470703125,-63.88194482340477,-0.9052001893520356,-1.7571967244148254
-47.330657958984375,-29.92006796153728,-1.343284583091736,-1.446114605665207
-39.779197692871094,43.83357149872463,-11.142135399580004,-30.53319478034973
-39.50409088134766,51.44359365829733,-19.01565239429474,-12.706785941123965
-41.58151016235352,49.3671332357917,-5.655284208059311,-36.35632752776146
-35.483594512939455,-65.57372455857694,-17.548699450492858,0.0
-39.25907859802246,50.889629828662144,-18.628346928954123,-13.656995078921318
-41.68230819702149,-63.01936710758601,-10.98442273736,0.0
-48.68736877441406,-9.341286507248878,-1.0591021418571471,-2.1844620943069457
-39.60104866027832,17.097207751870155,-11.754373341798782,-33.64468621313572
-30.01218840032816,-0.544514096212177,-17.538116267323495,-26.323333759112575
-33.88705940246582,37.39256421211176,-25.84455338716507,-6.638145858049393
-23.115685558319093,65.08869043529663,-28.991908867657184,-9.408724451065064
-36.69808731079102,6.193368132039905,-16.612246251106264,-25.89252958893776
-49.61017608642578,9.188566736597569,-0.6036190986633301,-1.6625547409057615
-47.81628265380859,57.991047365334815,-14.006344735622406,-11.82141832113266
-52.603033447265624,-14.483363495022058,-0.2865301966667175,-1.889540183544159
-10.282021141052246,46.64546479240316,-26.652929231524467,-16.707481679320335
-44.15333251953125,-59.69387907460331,-10.325814938545228,0.0
-49.3413803100586,-14.616277089715004,-0.8547072172164917,-2.005577749013901
-37.734616088867185,31.5068407590501,-16.88984210193157,-30.875497761368752
-38.77934265136719,49.96553823254071,-14.34257851243019,-31.807426750659943
-42.344346618652345,41.32088389596902,-9.304542356729508,-26.47390403151512
-36.041656494140625,-17.773418155685068,-17.959573173522948,0.0
-39.08829460144043,50.10152657357976,-15.31455380320549,-13.073430007696151
-36.44734878540039,20.60395527854562,-18.548522472381592,-29.067783614993097
-47.894099426269534,-17.544989352859556,-0.5170053482055664,-2.104688560962677
-50.71244659423828,22.642347632092424,-1.5427719473838806,-1.2745531678199769
-50.166081237792966,31.61752505172044,0.0,-20.88198035955429
-42.28549575805664,10.187613135110588,-10.488455188274385,0.0
-49.12935104370117,15.55400834493339,0.0,-18.700592547655106
-38.91206359863281,51.67024964401499,-14.8941817343235,-28.527755451202392
-38.37416305541992,35.90743576260284,-18.65361054539681,-11.96282968521118
-50.53429946899414,35.14349859813228,-0.837745749950409,-1.6213441252708436
-30.61169376373291,92.08373355882358,-25.611286604404448,-32.36173460781574
-40.71827774047851,-62.13983571762219,-12.180222523212432,0.0
-38.3467903137207,-39.03657246674411,-16.31697624325752,0.0
-53.16130828857422,-17.55267860647291,-0.4670659184455871,-1.220349669456482
-3.4221058785915375,56.458622757825424,-27.4656811773777,-32.24328159236902
-40.28740425109864,14.41123972130008,-8.317499542236328,-36.90723426342011
-54.06242370605469,4.7271698516793546,-1.0184579014778137,-1.1740271210670472
-44.89090576171875,-42.67779062753543,-3.5936798632144926,0.0
-46.812451171875,-32.114368091523644,-7.490975844860077,0.0
-46.773363494873045,-28.81680284459144,-0.9820024132728576,-1.4808121621608734
-50.470421600341794,17.243043887708335,0.0,-12.488620615005493
-12.128615188598634,48.13012032692782,-27.100247716903688,-9.504118049144743
-8.137885081768037,19.72374129273027,-46.12659772041225,-12.220516354594292
-11.500854969024658,14.157748326338828,-26.592350593209268,-28.342981297522783
8.824317932128906,74.65507916515898,-33.03716225624085,-22.55278706550598
-43.55368194580078,-75.39859113022685,-8.646178823709487,0.0
-49.58395538330078,-12.51327993295854,-0.8411126971244812,-1.2249154686927797
-6.309947729110718,36.02949538074845,-34.213282307609916,-12.53691675774753
-45.15584182739258,-2.4744730334263294,-10.241102999448776,0.0
-51.3814453125,-27.49782532332465,-0.3494650483131408,-1.377657449245453
-42.1230224609375,23.423321870318613,-8.892102086544037,-23.92802718281746
-13.946568298339844,82.55768062438781,-34.29125430732965,-35.787516181784305
4.14150550160557,58.474082791643674,-52.35195344268577,-13.71972283194773
-21.837228202819823,68.443950817539,-33.96040734797716,-13.51124532520771
-50.626250457763675,-18.567277877405285,-0.992200529575348,-0.954556155204773
-42.207488250732425,-61.592321230471136,-11.302004271745682,0.0
-53.15820083618164,10.113784851506352,0.0,-10.43022700548172
-22.111810779571535,87.29809490267897,-31.806764530390502,-31.089640081950343
-45.37868423461914,-3.155113176535815,0.0,-20.54570554494858
-35.12863731384277,71.1662320764619,-24.09607528448105,-11.743168130517006
-41.783416748046875,12.25715490775183,-8.431046211719513,-32.96159979701042
-18.783668041229248,-218.45806524483487,-60.36173893511295,0.0
-48.092918395996094,-28.163229756057262,0.0,0.0
-54.49708366394043,-15.34607476880774,0.0,0.0
-56.49307632446289,-7.139394551515579,0.0,0.0
-58.128379821777344,13.314071105560288,0.0,0.0
-42.99758720397949,57.79851732845418,-0.2193087488412857,-11.243212133646011
-46.45803451538086,14.688604954397306,-12.123764753341677,-8.89235034584999
-49.733991622924805,83.49144013039768,-3.876257196068764,-17.436292618513107
-34.508365631103516,14.640799543820322,-30.05758816003799,-5.794649936258793
-49.68643760681152,41.07480299891904,-15.672174945473673,-7.41221821308136
-40.983232498168945,72.94046123954467,-12.988317623734474,-13.196026727557182
-35.37254238128662,19.01347836619243,-18.75177763402462,-19.4387159794569
-12.271026134490969,63.00283675047696,-19.15363672375679,-7.406364865601063
-56.11423301696777,-11.32847997546196,0.0,0.0
-52.587650299072266,35.89025333151221,0.0,-10.667397946119308
14.1402268409729,70.20562236251305,-29.84043898433447,-13.956454791128635
-50.074607849121094,62.58276621554978,-10.13327020406723,-13.119475424289703
-46.66450881958008,14.317514602094889,0.0,-10.903556019067764
-46.37916564941406,-46.263307102024555,-0.5,0.0
-44.978342056274414,-69.5714159598574,0.0,0.0
-37.10662269592285,69.49545016781485,-23.82189118862152,-28.31938999891281
-46.11371421813965,69.64296672260389,-10.378015711903572,-12.080724313855171
17.789766311645508,123.93594770252407,-35.85151256620884,-16.453604012727737
-56.97162628173828,72.9899272331968,0.0,-15.673013418912888
-22.01175594329834,-112.10582268820144,-49.78871127963066,-1.9184904396533968
9.573009967803957,72.80530273998083,-31.82912317663431,-33.58115117996931
-28.88345241546631,-84.50049371644855,-25.73534493148327,0.0
-41.704416275024414,-44.3718116232194,-6.985954791307449,-1.851776033639908
-39.84989261627197,-36.16685284860432,-7.163425266742706,-20.73397865891457
