objective_1,objective_2,objective_3,objective_4
-48.66186447143555,2.633049430279061,-11.671977615356443,-25.696598947048187
-46.06343460083008,-93.3982596100308,-15.089549404382703,-25.735020685195924
-47.433589935302734,-19.822393489815298,-11.151995146274569,-26.890125221014024
-47.864472198486325,-13.24320625886321,-11.841565120220183,-26.958139437437055
-14.043335437774658,1.4079161533620208,-63.77572190314531,-15.599340429902076
-51.43438720703125,-25.543093563988805,-0.851214063167572,-1.1002790808677674
-37.4478572845459,58.443733944138515,-39.53992602229118,-21.996057188510896
-44.78313522338867,-40.35840546814725,-10.716195952892305,-26.791275358200075
-38.821223449707034,45.9631017322652,-39.18209865093231,-18.38611497879028
-45.093064880371095,-11.351602150127292,-16.020473605394365,-10.144452852010726
-34.242462921142575,37.71041326292325,-36.85819627940655,-13.886121737957
-20.98724708557129,28.588806977681816,-54.86879370510578,-21.335120967030527
-46.06401901245117,22.94676599269733,-12.08946191072464,-14.50018716454506
-31.989540100097656,44.92593461357755,-40.735638949275014,-25.384564927220342
-48.40839767456055,-30.899247136712074,-1.184302598237991,-2.35084063410759
-28.81323127746582,-150.96983613874764,-49.60416049361229,-5.142048716545105
-31.84701614379883,-121.68525481075048,-43.138405507802965,-3.5605857133865357
-32.24955291748047,54.0471252094052,-43.89046155810356,-22.048575446009636
-45.06706619262695,26.905686726421116,-24.708227390050887,-10.915868908166884
-31.99186134338379,-236.77031205231324,-37.21753989458084,-3.2618049055337908
-51.52297821044922,28.561333178915085,0.0,-31.9835422039032
-47.13084335327149,64.39744796244777,-29.07983120083809,-9.661340659856796
-32.39455871582031,-110.2359251268208,-39.79440252184868,-1.338947543501854
-32.96833038330078,42.781745369546115,-40.17278392910957,-20.375069335103035
-36.24367904663086,26.211331553943456,-34.00119372010231,-12.38861522078514
-30.534592056274413,23.10594173674472,-43.41833706498146,-17.743190783262254
-39.70464096069336,25.34299665931612,-32.1848022043705,-13.065796905755995
-33.524833297729494,37.08052192118485,-48.235974577069285,-13.732934895157817
-53.65190200805664,19.054359436780217,-6.7270313739776615,0.0
-24.895160293579103,10.759056342300028,-52.378969511389734,-12.276873606443406
-34.0797233581543,-94.22338086650709,-40.893306428194045,-1.2217897117137908
-37.08714904785156,27.39775966098532,-33.37539545595646,-15.268344128131869
-34.13437347412109,-72.42068201656221,-51.235130193829534,-1.0577433466911317
-36.30550537109375,26.558637817297132,-30.87795259952545,-25.54586617946625
-31.279867553710936,65.26188484812215,-44.924103204698625,-16.605937560996246
-47.331329345703125,44.079221844114365,-21.353267341852188,-6.743467891216278
-50.79014358520508,42.34393585696871,-9.50126891732216,-28.914790320396424
-29.03331890106201,-119.55138539441396,-49.29832701534033,-0.423350065946579
-36.11705894470215,40.67588468780741,-40.08335473239422,-17.73481477499008
-26.14814224243164,-65.21284778905101,-56.28001661896705,-4.427746427059174
-51.333214569091794,59.905545346157304,-22.459067004919053,-7.723084664344787
-37.34292373657227,59.42147379573434,-41.75546752512455,-16.218098440766333
-30.16530456542969,-111.42560919201932,-49.44806960523128,-10.253855928778648
-45.65458679199219,30.52457416774705,-25.27986583709717,-7.314027988910675
-31.40477523803711,-82.96935628517531,-52.13583583384752,-5.644499757885933
-21.171224689483644,31.321835790696788,-61.39826509803534,-16.338746455311774
-49.166102981567384,1.7227084547281266,-5.85832194685936,0.0
-43.79196853637696,52.132904388941824,-34.19267027378082,-6.75573793053627
-20.095455837249755,-21.247914753327496,-66.60024594441056,-11.616884303092956
-45.91593627929687,52.10110009755008,-28.454839593172075,-8.170583188533783
-44.084539794921874,41.90258892467246,-24.8743735909462,-8.939141517877578
-36.99598655700684,18.282210938446223,-38.01168919205666,-9.888092163205148
-32.29009895324707,28.57596663557924,-38.09187911748886,-24.54548634290695
-41.948544311523435,11.794277068373049,-25.654743134975433,-9.1207542181015
-51.90087738037109,40.49548930488527,-8.151772439479828,-32.38344247341156
-38.0490177154541,23.04980505788699,-32.55506017208099,-24.92741386294365
-38.065787124633786,14.954388968553394,-32.48676578104496,-7.169678688049316
-26.546567535400392,-115.05055276844652,-52.10448842346669,-5.590523725748062
-36.087206268310545,49.29031911646016,-36.25668667554855,-21.362804901599883
-29.42150492668152,56.1884894917428,-46.794194254279134,-17.133532946556805
-52.64443359375,19.548230354487895,-8.71324518918991,-8.603690910339356
-32.019082641601564,58.87939050712157,-49.61129190027714,-16.43916826248169
-51.22927627563477,32.64900223966688,-10.49526129961014,-5.999398124217987
-26.588747215270995,-90.54476345924196,-52.82676171660423,-2.4650182843208315
-10.550057888031006,11.760656681846012,-76.41662636511028,-11.887195462733509
-31.35419158935547,-79.1478378337575,-54.2170745998621,-2.8896520763635634
-21.49362884135917,54.459080129620034,-52.41741198436357,-16.92757347511797
-25.20825562477112,44.40228936163942,-50.71460659503937,-16.866944191232324
-40.43083381652832,31.425182379595935,-30.725002574920655,-10.770672446489334
-35.24284057617187,-142.92463576756418,-37.29149812459946,-0.3126999020576477
-28.953533172607425,40.96679332387866,-45.75055617541075,-19.75269985049963
-38.87279357910156,40.97743231081404,-37.45662500858307,-11.837121850252151
-45.67341651916504,6.554673625901342,-16.475494545698165,-22.512186729907988
-27.481941986083985,-70.75011690165847,-56.09225347042083,-1.1532237350940704
-21.705644798278808,30.115473971278696,-57.27781429290771,-8.189961850643158
-44.49495429992676,31.990833136695436,-18.186291897296904,-24.201269453763963
-28.091913604736327,-77.7720570018515,-54.71893122494221,-8.419440004229546
-32.0751033782959,14.58795918127289,-39.75379220545292,-12.684297773241996
-19.045000267028808,-54.22850214611971,-64.17985007166862,-8.277717810869216
-51.51900100708008,2.573211640864611,-3.684061217308044,0.0
-45.09594860076904,36.78198865565937,-22.673956736922264,-9.850656175613404
-54.9639389038086,78.01293879984878,-2.224055814743042,-31.8217392206192
-32.465570068359376,29.52399168177508,-36.87884435653687,-25.02554144561291
-53.79069519042969,22.98702554591,0.0,-11.772109246253969
-23.032684516906738,-104.07331009784248,-55.085897870361805,-8.112764474749564
-51.000623321533205,16.894579189270736,-6.41388179063797,0.0
-46.23051452636719,75.38142931722105,-25.04483058452606,-19.293459218740463
-22.18626775741577,-70.09867837259662,-59.85701500177383,-4.2522744372487065
-40.04557914733887,41.394389116484675,-30.609972271323205,-21.272065007686617
-52.162332153320314,-6.91408250015229,-0.7575091242790222,-1.6243681073188785
-30.12457427978516,-106.8693554393016,-50.92572287321091,-9.098031678795817
-51.672743225097655,-7.293072713166476,0.0,-30.481220257282256
-32.3799690246582,33.813661930989475,-39.91357503682375,-20.312900650501252
-52.30271682739258,50.59965587295592,-12.298889410495756,-10.084149616956712
-47.86650848388672,40.66547074625269,-12.711152529716491,-25.853704965114595
-15.026888847351074,42.26315988232324,-61.3916005654617,-18.913668827818764
-37.91318244934082,6.96732975859195,-29.747151082754137,-12.238632011413577
-25.095401191711424,-67.19549583634361,-60.435690553486346,-4.446164518594742
-35.63923091888428,38.5921173568815,-39.89980636537075,-16.60614056289196
-52.08116989135742,-25.82107668183744,0.0,-7.165187990665435
-30.91649665832519,16.786212459858508,-42.78444157838821,-15.858772900700568
-27.117574310302736,36.96178838734049,-43.79577225148678,-11.526378667354583
-32.989697265625,-45.12940933257342,-48.268106335401534,-9.310228741168975
-25.657919692993165,72.1092528034495,-50.76068258890227,-11.202729070229545
-44.95885963439942,19.716163707897067,-18.447603547573088,-23.709930539131165
-20.44724464416504,-74.0266970791854,-60.7198395639658,-12.103909620642662
-39.86369934082031,27.972838705033062,-33.389629900455475,-10.827012246847152
-36.829444122314456,-57.862334153056146,-44.98687774538994,-4.918777948617935
-35.10639114379883,-55.87096015112475,-46.86793102025986,-9.153512531518937
-29.23106479644775,56.82238006019033,-44.656019386649135,-20.168117940425873
-13.867657744884491,-38.980893076735086,-66.47675011875108,-18.42194033758715
-33.33111801147461,25.930550134200605,-39.17103818201067,-9.948819377372274
-44.28304748535156,56.57481458559632,-34.15942447185516,-5.825231456756592
-21.755960845947264,-111.1045672300912,-64.65316335856915,-5.19921957552433
-28.724618339538573,44.84706827254267,-45.20152023732662,-22.58391724228859
-51.78706970214843,10.075559533387423,-0.8591134786605835,-2.711799371242523
-52.16553955078125,72.01982384203002,-3.5735254168510435,-30.123770266771317
-33.38537993431091,51.91408611596562,-36.300777953118086,-26.13682168871164
-24.09515266418457,-173.5242233466357,-58.39620350003243,-4.923844939470291
-49.95924911499024,16.542478334903716,-12.429720175266263,0.0
-20.048112869262695,-87.0753436514351,-68.45581011474133,-3.89422507584095
-30.57491593360901,57.02154656352319,-48.1905560053885,-17.8865836776793
-55.44080657958985,26.11157706081867,-4.933122599124909,0.0
-52.92156982421875,68.32098754961044,-14.645811700820923,-8.101593112945556
-25.14726867675781,34.24905842356384,-50.93169153630733,-20.554379162192344
-13.144431209564209,14.31105447428563,-57.69141906648874,-23.986026269197463
-20.21291027069092,-56.70183662056225,-63.1390207067132,-10.379523655772209
-33.99154968261719,54.18220936916769,-40.49323903918266,-18.523518639802933
-29.125374221801756,48.48749118962062,-42.44132312685251,-22.69736966131604
-12.888575780391694,3.203623365466774,-68.69117059111595,-16.693134344369174
-36.76766510009766,52.94605219515506,-36.2993535131216,-19.97102903723717
-11.61122245788574,-7.495581264869543,-70.56145751550794,-14.869117806106804
-33.43194236755371,-119.58576851575636,-47.38934454917908,0.0
-23.366279792785644,-68.0176049171976,-56.55370322689414,-10.66902965903282
-12.519763946533203,-26.6772232652409,-72.75662712231278,-12.9709561817348
-49.574824523925784,49.73042653203011,-13.18037894964218,-7.8917772471904755
-32.891483306884766,-89.17189999611583,-41.85482710897922,-9.183232283592224
-42.55771369934082,73.58487081299536,-32.57750977575779,-15.095426926016808
-44.075466537475585,42.0251918355003,-28.66293789446354,-7.129799973964691
-34.67362899780274,-66.28719603837598,-43.531737816333774,0.0
-51.00430603027344,58.80889350357465,-15.237769305706024,-10.41288143992424
-30.655592346191405,-102.64613724313676,-50.71022411584854,-8.480777686834335
-54.01904067993164,83.12959493650123,-0.1285223245620727,-34.2842175245285
-28.36288719177246,-89.40638460796326,-52.02125776112079,-9.781789642572402
-52.21579437255859,68.87123219715431,-13.45387560725212,-12.220549863576888
-50.41116790771484,34.704539485275745,-19.0238345682621,-7.423179495334625
-54.477648162841795,84.93776103015989,-0.3579234480857849,-33.475349152088164
-52.47183074951172,42.76759310415946,-14.016079896688462,-5.807874131202698
-26.343580532073975,-58.04680194293614,-55.353412344306705,-10.93334132283926
-17.64206733703613,-84.66197323689703,-67.20492057353258,-8.422600603103637
-28.849147605895997,-66.18996580084786,-58.90827898085117,-4.0007479429245
-47.693834686279295,24.074245315828012,-17.243039029836655,-14.54544357061386
-53.408685302734376,-40.41904796306043,-0.6671037197113037,-1.3139317512512207
-44.39809112548828,59.155438989400864,-26.487309193611143,-9.194285559654237
-50.523772430419925,-52.56346006989479,0.0,-45.747128176689145
-38.53873977661133,19.588639193726703,-32.8863838493824,-8.622838580608368
-26.06290473937988,-81.46035755574704,-56.73475283682346,-9.025190860033035
-17.62894501686096,-20.8099448908004,-66.54636634662748,-11.644536297023295
-52.41948547363281,8.28346788957715,-0.7285342216491699,0.0
-42.96322860717773,47.19611112559214,-35.470650404691696,-10.110404860973356
-37.099456024169925,55.5736579681281,-34.30543743371963,-23.993886631727214
-31.80605354309082,-49.464339430863035,-48.68984170258045,-9.06083574295044
-11.03078851699829,-13.818851516582072,-66.77685334458947,-17.774975108355285
