metric,score
hypervolume/MOHopperDefault-v5,18215026.763837576
hypervolume/MOHopperLight-v5,15333405.017025411
hypervolume/MOHopperHeavy-v5,14224404.43161013
hypervolume/MOHopperSlippery-v5,13235361.27072671
hypervolume/MOHopperLowDamping-v5,18346447.114245635
hypervolume/MOHopperHard-v5,12777628.857442409
normalized_hypervolume/MOHopperDefault-v5,0.4178717978524102
normalized_hypervolume/MOHopperLight-v5,0.2172721232908777
normalized_hypervolume/MOHopperHeavy-v5,0.4606349187816881
normalized_hypervolume/MOHopperSlippery-v5,0.3281814800902232
normalized_hypervolume/MOHopperLowDamping-v5,0.3892541314735065
normalized_hypervolume/MOHopperHard-v5,0.3608262423152011
eum/MOHopperDefault-v5,165.92438593674936
eum/MOHopperLight-v5,144.1885071015521
eum/MOHopperHeavy-v5,141.7534911847679
eum/MOHopperSlippery-v5,142.40058735251318
eum/MOHopperLowDamping-v5,167.85936233941604
eum/MOHopperHard-v5,140.43343778313937
NHGR/MOHopperDefault-v5,0.6288725927563014
NHGR/MOHopperLight-v5,0.27709376656696283
NHGR/MOHopperHeavy-v5,0.6593746315682673
NHGR/MOHopperSlippery-v5,0.44882405751047516
NHGR/MOHopperLowDamping-v5,0.6101287413054993
NHGR/MOHopperHard-v5,0.46625291113949463
EUGR/MOHopperDefault-v5,0.8700365281408395
EUGR/MOHopperLight-v5,0.580550791002467
EUGR/MOHopperHeavy-v5,0.9037361868272364
EUGR/MOHopperSlippery-v5,0.7947286484090674
EUGR/MOHopperLowDamping-v5,0.8889999440222772
EUGR/MOHopperHard-v5,0.7684296936012811
