eum/MOHopperDefault-v5,eum/MOHopperLight-v5,eum/MOHopperHeavy-v5,eum/MOHopperSlippery-v5,eum/MOHopperLowDamping-v5,eum/MOHopperHard-v5,EUGR/MOHopperDefault-v5,EUGR/MOHopperLight-v5,EUGR/MOHopperHeavy-v5,EUGR/MOHopperSlippery-v5,EUGR/MOHopperLowDamping-v5,EUGR/MOHopperHard-v5
155.80153455282203,138.15476091816973,140.39897808625005,152.85144633097033,158.67592291815632,136.2281181105731,0.8501171441843058,0.5840863716282698,0.9155699366906944,0.9122151223774849,0.8725884250419945,0.7684406796568526
