eum/MOHopperDefault-v5,eum/MOHopperLight-v5,eum/MOHopperHeavy-v5,eum/MOHopperSlippery-v5,eum/MOHopperLowDamping-v5,eum/MOHopperHard-v5,EUGR/MOHopperDefault-v5,EUGR/MOHopperLight-v5,EUGR/MOHopperHeavy-v5,EUGR/MOHopperSlippery-v5,EUGR/MOHopperLowDamping-v5,EUGR/MOHopperHard-v5
162.74513017085374,141.24831155841866,140.70397364937978,150.40494018716768,165.92209900752113,133.76830297761205,0.8880042528967717,0.597165188144637,0.9175588740193841,0.8976144106738233,0.9124364956573273,0.7545652621672816
