eum/MOHumanoidDefault-v5,eum/MOHumanoidLight-v5,eum/MOHumanoidHeavy-v5,eum/MOHumanoidLowDamping-v5,eum/MOHumanoidHard-v5,EUGR/MOHumanoidDefault-v5,EUGR/MOHumanoidLight-v5,EUGR/MOHumanoidHeavy-v5,EUGR/MOHumanoidLowDamping-v5,EUGR/MOHumanoidHard-v5
120.46732619329616,112.9261976611876,103.6328361153042,106.57543682785774,58.84536676037508,0.4733897889982261,0.347437811274824,0.6303292506912317,0.43112423109600784,0.29535491046954965
