eum/MOHumanoidDefault-v5,eum/MOHumanoidLight-v5,eum/MOHumanoidHeavy-v5,eum/MOHumanoidLowDamping-v5,eum/MOHumanoidHard-v5,EUGR/MOHumanoidDefault-v5,EUGR/MOHumanoidLight-v5,EUGR/MOHumanoidHeavy-v5,EUGR/MOHumanoidLowDamping-v5,EUGR/MOHumanoidHard-v5
126.06775108214536,111.75052151092665,104.49483198663586,96.96889525398564,68.4071863684106,0.4953972829819373,0.34382063158689874,0.6355721952254417,0.3922633737277473,0.3433473103768778
