metric,score
hypervolume/MOLavaGridCheckerBoard-v0,61063.43168260659
hypervolume/MOLavaGridSmiley-v0,164234.70616919684
hypervolume/MOLavaGridSnake-v0,469951.092032976
hypervolume/MOLavaGridIslands-v0,375595.86696460773
hypervolume/MOLavaGridLabyrinth-v0,359824.1075131997
hypervolume/MOLavaGridMaze-v0,341292.8603347083
hypervolume/MOLavaGridCorridor-v0,240236.65180452185
hypervolume/MOLavaGridRoom-v0,258266.05758052797
normalized_hypervolume/MOLavaGridCheckerBoard-v0,0.0736543473314358
normalized_hypervolume/MOLavaGridSmiley-v0,0.1274990630062313
normalized_hypervolume/MOLavaGridSnake-v0,0.4064227832816342
normalized_hypervolume/MOLavaGridIslands-v0,0.5513791775299927
normalized_hypervolume/MOLavaGridLabyrinth-v0,0.2912411210532354
normalized_hypervolume/MOLavaGridMaze-v0,0.4139571703400032
normalized_hypervolume/MOLavaGridCorridor-v0,0.1427849167420212
normalized_hypervolume/MOLavaGridRoom-v0,0.2848872419034995
eum/MOLavaGridCheckerBoard-v0,-217.0213512120567
eum/MOLavaGridSmiley-v0,-184.7917852246921
eum/MOLavaGridSnake-v0,-32.17948434240068
eum/MOLavaGridIslands-v0,-79.74030799482026
eum/MOLavaGridLabyrinth-v0,-60.6621080870033
eum/MOLavaGridMaze-v0,-115.37992939159264
eum/MOLavaGridCorridor-v0,-192.7571527282475
eum/MOLavaGridRoom-v0,-149.66307404239888
NHGR/MOLavaGridCheckerBoard-v0,0.0736543473314358
NHGR/MOLavaGridSmiley-v0,0.12758194529433317
NHGR/MOLavaGridSnake-v0,0.4066723146298016
NHGR/MOLavaGridIslands-v0,0.5514407168593924
NHGR/MOLavaGridLabyrinth-v0,0.291563415246168
NHGR/MOLavaGridMaze-v0,0.41486489509193786
NHGR/MOLavaGridCorridor-v0,0.14369570073696608
NHGR/MOLavaGridRoom-v0,0.28554466371675996
EUGR/MOLavaGridCheckerBoard-v0,0.0
EUGR/MOLavaGridSmiley-v0,0.0
EUGR/MOLavaGridSnake-v0,0.0
EUGR/MOLavaGridIslands-v0,0.0
EUGR/MOLavaGridLabyrinth-v0,0.0
EUGR/MOLavaGridMaze-v0,0.0
EUGR/MOLavaGridCorridor-v0,0.0
EUGR/MOLavaGridRoom-v0,0.0
