metric,score
hypervolume/MOLunarLanderDefault-v0,618287529.5484716
hypervolume/MOLunarLanderHighGravity-v0,588552397.2111983
hypervolume/MOLunarLanderWindy-v0,601107202.011564
hypervolume/MOLunarLanderTurbulent-v0,599281590.9457452
hypervolume/MOLunarLanderHard-v0,558044127.5151746
hypervolume/MOLunarLanderLowMainEngine-v0,625370830.2411575
hypervolume/MOLunarLanderLowSideEngine-v0,620792582.6607004
hypervolume/MOLunarLanderStartRight-v0,614179491.4122701
normalized_hypervolume/MOLunarLanderDefault-v0,0.1635286920847536
normalized_hypervolume/MOLunarLanderHighGravity-v0,0.1549430392093132
normalized_hypervolume/MOLunarLanderWindy-v0,0.1809856394705743
normalized_hypervolume/MOLunarLanderTurbulent-v0,0.1869587862723805
normalized_hypervolume/MOLunarLanderHard-v0,0.1806287617799944
normalized_hypervolume/MOLunarLanderLowMainEngine-v0,0.1840494656201668
normalized_hypervolume/MOLunarLanderLowSideEngine-v0,0.1744091447528702
normalized_hypervolume/MOLunarLanderStartRight-v0,0.1515254452274004
eum/MOLunarLanderDefault-v0,-2.5211529034116853
eum/MOLunarLanderHighGravity-v0,1.259947519886707
eum/MOLunarLanderWindy-v0,-2.558640572691046
eum/MOLunarLanderTurbulent-v0,-13.425950162145671
eum/MOLunarLanderHard-v0,-6.59517969698674
eum/MOLunarLanderLowMainEngine-v0,-1.1470581834441966
eum/MOLunarLanderLowSideEngine-v0,-2.366662360284924
eum/MOLunarLanderStartRight-v0,-5.531107925907093
NHGR/MOLunarLanderDefault-v0,0.2514318305742574
NHGR/MOLunarLanderHighGravity-v0,0.2702870535493313
NHGR/MOLunarLanderWindy-v0,0.2607411690282007
NHGR/MOLunarLanderTurbulent-v0,0.30778671952517184
NHGR/MOLunarLanderHard-v0,0.29491668211201927
NHGR/MOLunarLanderLowMainEngine-v0,0.2784725349279079
NHGR/MOLunarLanderLowSideEngine-v0,0.246005520894483
NHGR/MOLunarLanderStartRight-v0,0.22653737598610074
EUGR/MOLunarLanderDefault-v0,0.0
EUGR/MOLunarLanderHighGravity-v0,0.06503359058125949
EUGR/MOLunarLanderWindy-v0,0.0
EUGR/MOLunarLanderTurbulent-v0,0.0
EUGR/MOLunarLanderHard-v0,0.0
EUGR/MOLunarLanderLowMainEngine-v0,0.0
EUGR/MOLunarLanderLowSideEngine-v0,0.0
EUGR/MOLunarLanderStartRight-v0,0.0
