eum/MOHopperDefault-v5,eum/MOHopperLight-v5,eum/MOHopperHeavy-v5,eum/MOHopperSlippery-v5,eum/MOHopperLowDamping-v5,eum/MOHopperHard-v5,EUGR/MOHopperDefault-v5,EUGR/MOHopperLight-v5,EUGR/MOHopperHeavy-v5,EUGR/MOHopperSlippery-v5,EUGR/MOHopperLowDamping-v5,EUGR/MOHopperHard-v5
156.59754658679253,146.73483386144517,133.95952667068414,104.12036881070397,162.48856732186871,117.841024173842,0.8544605126819115,0.6203609353163935,0.8735769805792148,0.6213887879803501,0.8935548660388214,0.6647220703299034
