eum/MOHopperDefault-v5,eum/MOHopperLight-v5,eum/MOHopperHeavy-v5,eum/MOHopperSlippery-v5,eum/MOHopperLowDamping-v5,eum/MOHopperHard-v5,EUGR/MOHopperDefault-v5,EUGR/MOHopperLight-v5,EUGR/MOHopperHeavy-v5,EUGR/MOHopperSlippery-v5,EUGR/MOHopperLowDamping-v5,EUGR/MOHopperHard-v5
149.96919235593757,140.04862625894668,136.959775530613,135.2167123764014,156.8473442030395,119.52077739049058,0.818293490415093,0.5920931962059777,0.8931422060258979,0.8069712965674962,0.8625327304429338,0.6741972852955062
