eum/MOHalfCheetahDefault-v5,eum/MOHalfCheetahLight-v5,eum/MOHalfCheetahHeavy-v5,eum/MOHalfCheetahSlippery-v5,eum/MOHalfCheetahHard-v5,EUGR/MOHalfCheetahDefault-v5,EUGR/MOHalfCheetahLight-v5,EUGR/MOHalfCheetahHeavy-v5,EUGR/MOHalfCheetahSlippery-v5,EUGR/MOHalfCheetahHard-v5
84.39944257072897,46.53950443751116,15.89300273193582,32.36383040925953,0.2442532173750449,0.27774527820151185,0.11004775724372584,0.2976410637083021,0.1215372398996839,0.0017183055210956183
