eum/MOHopperDefault-v5,eum/MOHopperLight-v5,eum/MOHopperHeavy-v5,eum/MOHopperSlippery-v5,eum/MOHopperLowDamping-v5,eum/MOHopperHard-v5,EUGR/MOHopperDefault-v5,EUGR/MOHopperLight-v5,EUGR/MOHopperHeavy-v5,EUGR/MOHopperSlippery-v5,EUGR/MOHopperLowDamping-v5,EUGR/MOHopperHard-v5
55.97335054916278,54.75509452068199,51.67824015437661,57.018016629578554,54.62973610313187,48.93633949697104,0.3054135830937451,0.2314918738536354,0.3370041841569706,0.3402826617999349,0.3004190838157534,0.27604193983248076
