eum/MOHopperDefault-v5,eum/MOHopperLight-v5,eum/MOHopperHeavy-v5,eum/MOHopperSlippery-v5,eum/MOHopperLowDamping-v5,eum/MOHopperHard-v5,EUGR/MOHopperDefault-v5,EUGR/MOHopperLight-v5,EUGR/MOHopperHeavy-v5,EUGR/MOHopperSlippery-v5,EUGR/MOHopperLowDamping-v5,EUGR/MOHopperHard-v5
47.283823787384264,52.761484238013026,45.50114198125057,46.936183137690975,47.391806210150975,45.467781221275374,0.2579999571866667,0.2230633507343009,0.29672208623581,0.2801144318397305,0.26061636056870996,0.2564763661772568
