eum/MOLavaGridCheckerBoard-v0,eum/MOLavaGridSmiley-v0,eum/MOLavaGridSnake-v0,eum/MOLavaGridIslands-v0,eum/MOLavaGridLabyrinth-v0,eum/MOLavaGridMaze-v0,eum/MOLavaGridCorridor-v0,eum/MOLavaGridRoom-v0,EUGR/MOLavaGridCheckerBoard-v0,EUGR/MOLavaGridSmiley-v0,EUGR/MOLavaGridSnake-v0,EUGR/MOLavaGridIslands-v0,EUGR/MOLavaGridLabyrinth-v0,EUGR/MOLavaGridMaze-v0,EUGR/MOLavaGridCorridor-v0,EUGR/MOLavaGridRoom-v0
38.29878895520248,214.65040212049956,156.51879616598706,81.60356431368389,161.31599273123197,103.5888524330174,162.80531291570497,123.1739335249764,0.23550584457093762,0.8895143893378625,0.701340541468932,0.5019463633798152,0.7013922689620503,0.503332134503112,0.7045464898353504,0.5504198884566474
