eum/MOLavaGridCheckerBoard-v0,eum/MOLavaGridSmiley-v0,eum/MOLavaGridSnake-v0,eum/MOLavaGridIslands-v0,eum/MOLavaGridLabyrinth-v0,eum/MOLavaGridMaze-v0,eum/MOLavaGridCorridor-v0,eum/MOLavaGridRoom-v0
-92.4114842570883,80.90942539964361,85.65870367177597,5.630120452623771,31.03199116668765,-9.305818924878114,183.52036253112485,79.74480816514378
