eum/MOLavaGridCheckerBoard-v0,eum/MOLavaGridSmiley-v0,eum/MOLavaGridSnake-v0,eum/MOLavaGridIslands-v0,eum/MOLavaGridLabyrinth-v0,eum/MOLavaGridMaze-v0,eum/MOLavaGridCorridor-v0,eum/MOLavaGridRoom-v0
3.3156598043015926,212.02549692110512,221.58407443102402,63.085585284786,137.42196091861408,144.62621370011652,183.5609379734447,61.53956078603137
