metric,score
hypervolume/MOLunarLanderDefault-v0,420229158.57131654
hypervolume/MOLunarLanderHighGravity-v0,399350092.0642559
hypervolume/MOLunarLanderWindy-v0,436228734.5713413
hypervolume/MOLunarLanderTurbulent-v0,491197699.3687805
hypervolume/MOLunarLanderHard-v0,489553660.6464648
hypervolume/MOLunarLanderLowMainEngine-v0,409969890.7264414
hypervolume/MOLunarLanderLowSideEngine-v0,514019564.89231193
hypervolume/MOLunarLanderStartRight-v0,409759972.15986913
normalized_hypervolume/MOLunarLanderDefault-v0,0.1108254866264756
normalized_hypervolume/MOLunarLanderHighGravity-v0,0.1254667018648191
normalized_hypervolume/MOLunarLanderWindy-v0,0.1289416103208721
normalized_hypervolume/MOLunarLanderTurbulent-v0,0.1293372895921839
normalized_hypervolume/MOLunarLanderHard-v0,0.1799225529034204
normalized_hypervolume/MOLunarLanderLowMainEngine-v0,0.1386192302005179
normalized_hypervolume/MOLunarLanderLowSideEngine-v0,0.1481284534819462
normalized_hypervolume/MOLunarLanderStartRight-v0,0.1098173949195616
eum/MOLunarLanderDefault-v0,-29.44886598276893
eum/MOLunarLanderHighGravity-v0,-16.337158698210153
eum/MOLunarLanderWindy-v0,-31.22809966076356
eum/MOLunarLanderTurbulent-v0,-18.201826316585414
eum/MOLunarLanderHard-v0,-14.022635177648535
eum/MOLunarLanderLowMainEngine-v0,-19.98867601021478
eum/MOLunarLanderLowSideEngine-v0,-22.63790228086844
eum/MOLunarLanderStartRight-v0,-30.454583451893356
NHGR/MOLunarLanderDefault-v0,0.1703985681138803
NHGR/MOLunarLanderHighGravity-v0,0.21886769059552552
NHGR/MOLunarLanderWindy-v0,0.1857627285224975
NHGR/MOLunarLanderTurbulent-v0,0.21292553759874475
NHGR/MOLunarLanderHard-v0,0.29376363883859563
NHGR/MOLunarLanderLowMainEngine-v0,0.20973518338465494
NHGR/MOLunarLanderLowSideEngine-v0,0.2089363915507686
NHGR/MOLunarLanderStartRight-v0,0.1641819593096842
EUGR/MOLunarLanderDefault-v0,0.0
EUGR/MOLunarLanderHighGravity-v0,0.0
EUGR/MOLunarLanderWindy-v0,0.0
EUGR/MOLunarLanderTurbulent-v0,0.0
EUGR/MOLunarLanderHard-v0,0.0
EUGR/MOLunarLanderLowMainEngine-v0,0.0
EUGR/MOLunarLanderLowSideEngine-v0,0.0
EUGR/MOLunarLanderStartRight-v0,0.0
