eum/MOLunarLanderDefault-v0,eum/MOLunarLanderHighGravity-v0,eum/MOLunarLanderWindy-v0,eum/MOLunarLanderTurbulent-v0,eum/MOLunarLanderHard-v0,eum/MOLunarLanderLowMainEngine-v0,eum/MOLunarLanderStartLow-v0,eum/MOLunarLanderStartRight-v0,EUGR/MOLunarLanderDefault-v0,EUGR/MOLunarLanderHighGravity-v0,EUGR/MOLunarLanderWindy-v0,EUGR/MOLunarLanderTurbulent-v0,EUGR/MOLunarLanderHard-v0,EUGR/MOLunarLanderLowMainEngine-v0,EUGR/MOLunarLanderStartLow-v0,EUGR/MOLunarLanderStartRight-v0
-5.086463551203652,5.94079061545652,-5.508751157212288,-8.398103005354677,3.2093712795644933,4.331931128939904,-8.688697441196064,-1.8172215003255727,-0.24132018950685938,0.33324665939691156,-0.27681748581865473,-0.637809312400181,0.2914863211413828,0.26933824099014453,-0.38874849024609254,-0.06900858771311712
