eum/MOLunarLanderDefault-v0,eum/MOLunarLanderHighGravity-v0,eum/MOLunarLanderWindy-v0,eum/MOLunarLanderTurbulent-v0,eum/MOLunarLanderHard-v0,eum/MOLunarLanderLowMainEngine-v0,eum/MOLunarLanderStartLow-v0,eum/MOLunarLanderStartRight-v0,EUGR/MOLunarLanderDefault-v0,EUGR/MOLunarLanderHighGravity-v0,EUGR/MOLunarLanderWindy-v0,EUGR/MOLunarLanderTurbulent-v0,EUGR/MOLunarLanderHard-v0,EUGR/MOLunarLanderLowMainEngine-v0,EUGR/MOLunarLanderStartLow-v0,EUGR/MOLunarLanderStartRight-v0
1.1168785910723449,-1.110004540972125,-3.0823572685189644,3.2864202634173294,0.8178290502314958,8.56167996675527,4.7083908812277295,-7.477678292081955,0.05298875152461328,-0.06226533287201834,-0.15488998597244036,0.2495932054098095,0.07427809387229216,0.5323232880506891,0.21066216874894236,-0.283963192278519
