eum/MOHumanoidDefault-v5,eum/MOHumanoidLight-v5,eum/MOHumanoidHeavy-v5,eum/MOHumanoidLowDamping-v5,eum/MOHumanoidHard-v5,EUGR/MOHumanoidDefault-v5,EUGR/MOHumanoidLight-v5,EUGR/MOHumanoidHeavy-v5,EUGR/MOHumanoidLowDamping-v5,EUGR/MOHumanoidHard-v5
138.05183653739846,162.86048866919046,143.93165086463011,151.00349400472783,115.35790631170408,0.5424900828660828,0.5010696622951958,0.8754399960579324,0.6108468065746844,0.5790009641607149
