eum/MOHumanoidDefault-v5,eum/MOHumanoidLight-v5,eum/MOHumanoidHeavy-v5,eum/MOHumanoidLowDamping-v5,eum/MOHumanoidHard-v5,EUGR/MOHumanoidDefault-v5,EUGR/MOHumanoidLight-v5,EUGR/MOHumanoidHeavy-v5,EUGR/MOHumanoidLowDamping-v5,EUGR/MOHumanoidHard-v5
144.08406470808018,162.3592443591106,137.46182238262475,146.7362463079006,115.83882008588829,0.5661943959868556,0.49952749378500994,0.8360883552842898,0.5935847250205418,0.5814147522384773
