eum/MOHumanoidDefault-v5,eum/MOHumanoidLight-v5,eum/MOHumanoidHeavy-v5,eum/MOHumanoidLowDamping-v5,eum/MOHumanoidHard-v5,EUGR/MOHumanoidDefault-v5,EUGR/MOHumanoidLight-v5,EUGR/MOHumanoidHeavy-v5,EUGR/MOHumanoidLowDamping-v5,EUGR/MOHumanoidHard-v5
152.79490295976112,126.1763089058315,147.17381475522663,147.65312020878858,109.1532617276207,0.6004246060551388,0.3882041679337027,0.8951599112159436,0.5972937086972477,0.5478587970451667
