normalized_hypervolume/MOHumanoidDefault-v5,normalized_hypervolume/MOHumanoidLight-v5,normalized_hypervolume/MOHumanoidHeavy-v5,normalized_hypervolume/MOHumanoidLowDamping-v5,normalized_hypervolume/MOHumanoidHard-v5,normalized_eum/MOHumanoidDefault-v5,normalized_eum/MOHumanoidLight-v5,normalized_eum/MOHumanoidHeavy-v5,normalized_eum/MOHumanoidLowDamping-v5,normalized_eum/MOHumanoidHard-v5,NHGR/MOHumanoidDefault-v5,NHGR/MOHumanoidLight-v5,NHGR/MOHumanoidHeavy-v5,NHGR/MOHumanoidLowDamping-v5,NHGR/MOHumanoidHard-v5
0.4118475728771495,0.1100164552611132,0.5842480475655741,0.2695854720038063,0.2683385909434081,0.628499276080556,0.3307802978464295,0.7917012867986674,0.5389326199967475,0.4972148672091149,0.519336370049108,0.12605486138535996,0.6646686280782689,0.3362698496122191,0.2803879091706901
