metric,score
hypervolume/MOHopperDefault-v5,10711797.07236514
hypervolume/MOHopperLight-v5,11497559.58965546
hypervolume/MOHopperHeavy-v5,10869897.61873246
hypervolume/MOHopperSlippery-v5,8776102.565344345
hypervolume/MOHopperLowDamping-v5,12096603.87047118
hypervolume/MOHopperHard-v5,7135490.548973748
normalized_hypervolume/MOHopperDefault-v5,0.1862863067543166
normalized_hypervolume/MOHopperLight-v5,0.1412523574404391
normalized_hypervolume/MOHopperHeavy-v5,0.330532722032096
normalized_hypervolume/MOHopperSlippery-v5,0.2098621461262083
normalized_hypervolume/MOHopperLowDamping-v5,0.2211430536933541
normalized_hypervolume/MOHopperHard-v5,0.1751680483442644
eum/MOHopperDefault-v5,118.50424695076124
eum/MOHopperLight-v5,128.81440215658924
eum/MOHopperHeavy-v5,125.61708801539
eum/MOHopperSlippery-v5,104.14690813514684
eum/MOHopperLowDamping-v5,129.98381420057976
eum/MOHopperHard-v5,93.6534798656701
NHGR/MOHopperDefault-v5,0.2803499861097579
NHGR/MOHopperLight-v5,0.18014344024812845
NHGR/MOHopperHeavy-v5,0.4731401874343398
NHGR/MOHopperSlippery-v5,0.28700943123398115
NHGR/MOHopperLowDamping-v5,0.3466263350568032
NHGR/MOHopperHard-v5,0.22634887073371893
EUGR/MOHopperDefault-v5,0.6213855968482416
EUGR/MOHopperLight-v5,0.5186495412692484
EUGR/MOHopperHeavy-v5,0.8008600506028924
EUGR/MOHopperSlippery-v5,0.5812372903584643
EUGR/MOHopperLowDamping-v5,0.6884072591343522
EUGR/MOHopperHard-v5,0.5124571182897509
