eum/MOHumanoidDefault-v5,eum/MOHumanoidLight-v5,eum/MOHumanoidHeavy-v5,eum/MOHumanoidLowDamping-v5,eum/MOHumanoidHard-v5,EUGR/MOHumanoidDefault-v5,EUGR/MOHumanoidLight-v5,EUGR/MOHumanoidHeavy-v5,EUGR/MOHumanoidLowDamping-v5,EUGR/MOHumanoidHard-v5
149.68543464600353,97.79407340179807,145.10221693396957,144.91489731574902,93.36275731797672,0.5882056036462657,0.30088110218952424,0.8825597667891936,0.5862169139453955,0.46860356807920656
