eum/MOHumanoidDefault-v5,eum/MOHumanoidLight-v5,eum/MOHumanoidHeavy-v5,eum/MOHumanoidLowDamping-v5,eum/MOHumanoidHard-v5,EUGR/MOHumanoidDefault-v5,EUGR/MOHumanoidLight-v5,EUGR/MOHumanoidHeavy-v5,EUGR/MOHumanoidLowDamping-v5,EUGR/MOHumanoidHard-v5
157.73657021567212,98.7572852896584,147.58656748553193,145.4815704767849,83.55625295434233,0.619843438476318,0.303844597260138,0.8976704100980222,0.5885092482590606,0.41938305374143475
